approach;sample_size;repetition;activity;prob
Random;500;8;remove document;0.03375527426160337
Random;500;8;clear;0.03375527426160337
Random;500;8;save;0.02531645569620253
Random;500;8;finish editing;0.020393811533052038
Random;500;8;begin editing;0.016877637130801686
Random;500;8;begin preparations;0.013361462728551337
Random;500;8;finish preparations;0.013361462728551337
Random;500;8;restart editing;0.013361462728551337
Random;500;8;performed;0.008438818565400843
Random;500;8;plan;0.007735583684950774
Random;500;8;take original document;0.007032348804500703
Random;500;8;begin admissibility check;0.006329113924050633
Random;500;8;check admissibility;0.005625879043600563
Random;500;8;prepare external;0.004922644163150493
Random;500;8;withdraw;0.004219409282700422
Random;500;8;abort external;0.0035161744022503515
Random;500;8;performed offline;0.0028129395218002813
Random;500;8;prepare offline;0.0028129395218002813
Random;500;8;approve;0.0028129395218002813
Random;500;8;decide;0.002109704641350211
Random;500;8;refuse;0.0014064697609001407
Random;500;8;calculate;0.0014064697609001407
Random;500;8;finish payment;0.0014064697609001407
Random;500;8;correction GFM17;0.0007032348804500703
Random;500;8;revoke withdrawal;0.0007032348804500703
Random;500;8;discard;0.0007032348804500703
Random;500;8;calculate protocol;0.0007032348804500703
Random;500;9;create;0.3157894736842105
Random;500;9;finish pre-check;0.1835180055401662
Random;500;9;check;0.09141274238227147
Random;500;9;initialize;0.04709141274238227
Random;500;9;insert document;0.04293628808864266
Random;500;9;mail income;0.038781163434903045
Random;500;9;save;0.038088642659279776
Random;500;9;remove document;0.02631578947368421
Random;500;9;clear;0.024930747922437674
Random;500;9;finish editing;0.024238227146814405
Random;500;9;mail valid;0.023545706371191136
Random;500;9;begin preparations;0.0221606648199446
Random;500;9;finish preparations;0.0221606648199446
Random;500;9;begin editing;0.019390581717451522
Random;500;9;restart editing;0.013157894736842105
Random;500;9;performed;0.012465373961218837
Random;500;9;prepare external;0.01038781163434903
Random;500;9;plan;0.01038781163434903
Random;500;9;abort external;0.007617728531855956
Random;500;9;take original document;0.004847645429362881
Random;500;9;prepare offline;0.004155124653739612
Random;500;9;performed offline;0.0034626038781163434
Random;500;9;check admissibility;0.002770083102493075
Random;500;9;begin admissibility check;0.002770083102493075
Random;500;9;finish payment;0.002077562326869806
Random;500;9;calculate protocol;0.0013850415512465374
Random;500;9;withdraw;0.0013850415512465374
Random;500;9;discard;0.0006925207756232687
Random;500;9;cancel offline;0.0006925207756232687
Random;500;9;decide;0.0006925207756232687
Random;500;9;approve;0.0006925207756232687
Longest;100;0;save;0.11046931407942238
Longest;100;0;begin preparations;0.09025270758122744
Longest;100;0;finish preparations;0.09025270758122744
Longest;100;0;initialize;0.08592057761732852
Longest;100;0;create;0.05703971119133574
Longest;100;0;check;0.054873646209386284
Longest;100;0;begin editing;0.051263537906137184
Longest;100;0;finish editing;0.04909747292418772
Longest;100;0;plan;0.04693140794223827
Longest;100;0;finish pre-check;0.044765342960288806
Longest;100;0;remove document;0.04115523465703971
Longest;100;0;prepare external;0.04115523465703971
Longest;100;0;prepare offline;0.034657039711191336
Longest;100;0;abort external;0.03032490974729242
Longest;100;0;mail valid;0.03032490974729242
Longest;100;0;performed offline;0.0296028880866426
Longest;100;0;check admissibility;0.019494584837545126
Longest;100;0;begin admissibility check;0.019494584837545126
Longest;100;0;clear;0.019494584837545126
Longest;100;0;performed;0.010830324909747292
Longest;100;0;approve;0.010108303249097473
Longest;100;0;mail income;0.008664259927797834
Longest;100;0;restart editing;0.005776173285198556
Longest;100;0;cancel offline;0.005054151624548736
Longest;100;0;calculate;0.004332129963898917
Longest;100;0;withdraw;0.002888086642599278
Longest;100;0;finish payment;0.001444043321299639
Longest;100;0;take original document;0.001444043321299639
Longest;100;0;insert document;0.0007220216606498195
Longest;100;0;decide;0.0007220216606498195
Longest;100;0;revoke withdrawal;0.0007220216606498195
Longest;100;0;refuse;0.0007220216606498195
Longest;100;1;save;0.11046931407942238
Longest;100;1;begin preparations;0.09025270758122744
Longest;100;1;finish preparations;0.09025270758122744
Longest;100;1;initialize;0.08592057761732852
Longest;100;1;create;0.05703971119133574
Longest;100;1;check;0.054873646209386284
Longest;100;1;begin editing;0.051263537906137184
Longest;100;1;finish editing;0.04909747292418772
Longest;100;1;plan;0.04693140794223827
Longest;100;1;finish pre-check;0.044765342960288806
Longest;100;1;remove document;0.04115523465703971
Longest;100;1;prepare external;0.04115523465703971
Longest;100;1;prepare offline;0.034657039711191336
Longest;100;1;abort external;0.03032490974729242
Longest;100;1;mail valid;0.03032490974729242
Longest;100;1;performed offline;0.0296028880866426
Longest;100;1;check admissibility;0.019494584837545126
Longest;100;1;begin admissibility check;0.019494584837545126
Longest;100;1;clear;0.019494584837545126
Longest;100;1;performed;0.010830324909747292
Longest;100;1;approve;0.010108303249097473
Longest;100;1;mail income;0.008664259927797834
Longest;100;1;restart editing;0.005776173285198556
Longest;100;1;cancel offline;0.005054151624548736
Longest;100;1;calculate;0.004332129963898917
Longest;100;1;withdraw;0.002888086642599278
Longest;100;1;finish payment;0.001444043321299639
Longest;100;1;take original document;0.001444043321299639
Longest;100;1;insert document;0.0007220216606498195
Longest;100;1;decide;0.0007220216606498195
Longest;100;1;revoke withdrawal;0.0007220216606498195
Longest;100;1;refuse;0.0007220216606498195
Longest;100;2;save;0.11046931407942238
Longest;100;2;begin preparations;0.09025270758122744
Longest;100;2;finish preparations;0.09025270758122744
Longest;100;2;initialize;0.08592057761732852
Longest;100;2;create;0.05703971119133574
Longest;100;2;check;0.054873646209386284
Longest;100;2;begin editing;0.051263537906137184
Longest;100;2;finish editing;0.04909747292418772
Longest;100;2;plan;0.04693140794223827
Longest;100;2;finish pre-check;0.044765342960288806
Longest;100;2;remove document;0.04115523465703971
Longest;100;2;prepare external;0.04115523465703971
Longest;100;2;prepare offline;0.034657039711191336
Longest;100;2;abort external;0.03032490974729242
Longest;100;2;mail valid;0.03032490974729242
Longest;100;2;performed offline;0.0296028880866426
Longest;100;2;check admissibility;0.019494584837545126
Longest;100;2;begin admissibility check;0.019494584837545126
Longest;100;2;clear;0.019494584837545126
Longest;100;2;performed;0.010830324909747292
Longest;100;2;approve;0.010108303249097473
Longest;100;2;mail income;0.008664259927797834
Longest;100;2;restart editing;0.005776173285198556
Longest;100;2;cancel offline;0.005054151624548736
Longest;100;2;calculate;0.004332129963898917
Longest;100;2;withdraw;0.002888086642599278
Longest;100;2;finish payment;0.001444043321299639
Longest;100;2;take original document;0.001444043321299639
Longest;100;2;insert document;0.0007220216606498195
Longest;100;2;decide;0.0007220216606498195
Longest;100;2;revoke withdrawal;0.0007220216606498195
Longest;100;2;refuse;0.0007220216606498195
Longest;100;3;save;0.11046931407942238
Longest;100;3;begin preparations;0.09025270758122744
Longest;100;3;finish preparations;0.09025270758122744
Longest;100;3;initialize;0.08592057761732852
Longest;100;3;create;0.05703971119133574
Longest;100;3;check;0.054873646209386284
Longest;100;3;begin editing;0.051263537906137184
Longest;100;3;finish editing;0.04909747292418772
Longest;100;3;plan;0.04693140794223827
Longest;100;3;finish pre-check;0.044765342960288806
Longest;100;3;remove document;0.04115523465703971
Longest;100;3;prepare external;0.04115523465703971
Longest;100;3;prepare offline;0.034657039711191336
Longest;100;3;abort external;0.03032490974729242
Longest;100;3;mail valid;0.03032490974729242
Longest;100;3;performed offline;0.0296028880866426
Longest;100;3;check admissibility;0.019494584837545126
Longest;100;3;begin admissibility check;0.019494584837545126
Longest;100;3;clear;0.019494584837545126
Longest;100;3;performed;0.010830324909747292
Longest;100;3;approve;0.010108303249097473
Longest;100;3;mail income;0.008664259927797834
Longest;100;3;restart editing;0.005776173285198556
Longest;100;3;cancel offline;0.005054151624548736
Longest;100;3;calculate;0.004332129963898917
Longest;100;3;withdraw;0.002888086642599278
Longest;100;3;finish payment;0.001444043321299639
Longest;100;3;take original document;0.001444043321299639
Longest;100;3;insert document;0.0007220216606498195
Longest;100;3;decide;0.0007220216606498195
Longest;100;3;revoke withdrawal;0.0007220216606498195
Longest;100;3;refuse;0.0007220216606498195
Longest;100;4;save;0.11046931407942238
Longest;100;4;begin preparations;0.09025270758122744
Longest;100;4;finish preparations;0.09025270758122744
Longest;100;4;initialize;0.08592057761732852
Longest;100;4;create;0.05703971119133574
Longest;100;4;check;0.054873646209386284
Longest;100;4;begin editing;0.051263537906137184
Longest;100;4;finish editing;0.04909747292418772
Longest;100;4;plan;0.04693140794223827
Longest;100;4;finish pre-check;0.044765342960288806
Longest;100;4;remove document;0.04115523465703971
Longest;100;4;prepare external;0.04115523465703971
Longest;100;4;prepare offline;0.034657039711191336
Longest;100;4;abort external;0.03032490974729242
Longest;100;4;mail valid;0.03032490974729242
Longest;100;4;performed offline;0.0296028880866426
Longest;100;4;check admissibility;0.019494584837545126
Longest;100;4;begin admissibility check;0.019494584837545126
Longest;100;4;clear;0.019494584837545126
Longest;100;4;performed;0.010830324909747292
Longest;100;4;approve;0.010108303249097473
Longest;100;4;mail income;0.008664259927797834
Longest;100;4;restart editing;0.005776173285198556
Longest;100;4;cancel offline;0.005054151624548736
Longest;100;4;calculate;0.004332129963898917
Longest;100;4;withdraw;0.002888086642599278
Longest;100;4;finish payment;0.001444043321299639
Longest;100;4;take original document;0.001444043321299639
Longest;100;4;insert document;0.0007220216606498195
Longest;100;4;decide;0.0007220216606498195
Longest;100;4;revoke withdrawal;0.0007220216606498195
Longest;100;4;refuse;0.0007220216606498195
Longest;100;5;save;0.11046931407942238
Longest;100;5;begin preparations;0.09025270758122744
Longest;100;5;finish preparations;0.09025270758122744
Longest;100;5;initialize;0.08592057761732852
Longest;100;5;create;0.05703971119133574
Longest;100;5;check;0.054873646209386284
Longest;100;5;begin editing;0.051263537906137184
Longest;100;5;finish editing;0.04909747292418772
Longest;100;5;plan;0.04693140794223827
Longest;100;5;finish pre-check;0.044765342960288806
Longest;100;5;remove document;0.04115523465703971
Longest;100;5;prepare external;0.04115523465703971
Longest;100;5;prepare offline;0.034657039711191336
Longest;100;5;abort external;0.03032490974729242
Longest;100;5;mail valid;0.03032490974729242
Longest;100;5;performed offline;0.0296028880866426
Longest;100;5;check admissibility;0.019494584837545126
Longest;100;5;begin admissibility check;0.019494584837545126
Longest;100;5;clear;0.019494584837545126
Longest;100;5;performed;0.010830324909747292
Longest;100;5;approve;0.010108303249097473
Longest;100;5;mail income;0.008664259927797834
Longest;100;5;restart editing;0.005776173285198556
Longest;100;5;cancel offline;0.005054151624548736
Longest;100;5;calculate;0.004332129963898917
Longest;100;5;withdraw;0.002888086642599278
Longest;100;5;finish payment;0.001444043321299639
Longest;100;5;take original document;0.001444043321299639
Longest;100;5;insert document;0.0007220216606498195
Longest;100;5;decide;0.0007220216606498195
Longest;100;5;revoke withdrawal;0.0007220216606498195
Longest;100;5;refuse;0.0007220216606498195
Longest;100;6;save;0.11046931407942238
Longest;100;6;begin preparations;0.09025270758122744
Longest;100;6;finish preparations;0.09025270758122744
Longest;100;6;initialize;0.08592057761732852
Longest;100;6;create;0.05703971119133574
Longest;100;6;check;0.054873646209386284
Longest;100;6;begin editing;0.051263537906137184
Longest;100;6;finish editing;0.04909747292418772
Longest;100;6;plan;0.04693140794223827
Longest;100;6;finish pre-check;0.044765342960288806
Longest;100;6;remove document;0.04115523465703971
Longest;100;6;prepare external;0.04115523465703971
Longest;100;6;prepare offline;0.034657039711191336
Longest;100;6;abort external;0.03032490974729242
Longest;100;6;mail valid;0.03032490974729242
Longest;100;6;performed offline;0.0296028880866426
Longest;100;6;check admissibility;0.019494584837545126
Longest;100;6;begin admissibility check;0.019494584837545126
Longest;100;6;clear;0.019494584837545126
Longest;100;6;performed;0.010830324909747292
Longest;100;6;approve;0.010108303249097473
Longest;100;6;mail income;0.008664259927797834
Longest;100;6;restart editing;0.005776173285198556
Longest;100;6;cancel offline;0.005054151624548736
Longest;100;6;calculate;0.004332129963898917
Longest;100;6;withdraw;0.002888086642599278
Longest;100;6;finish payment;0.001444043321299639
Longest;100;6;take original document;0.001444043321299639
Longest;100;6;insert document;0.0007220216606498195
Longest;100;6;decide;0.0007220216606498195
Longest;100;6;revoke withdrawal;0.0007220216606498195
Longest;100;6;refuse;0.0007220216606498195
Longest;100;7;save;0.11046931407942238
Longest;100;7;begin preparations;0.09025270758122744
Longest;100;7;finish preparations;0.09025270758122744
Longest;100;7;initialize;0.08592057761732852
Longest;100;7;create;0.05703971119133574
Longest;100;7;check;0.054873646209386284
Longest;100;7;begin editing;0.051263537906137184
Longest;100;7;finish editing;0.04909747292418772
Longest;100;7;plan;0.04693140794223827
Longest;100;7;finish pre-check;0.044765342960288806
Longest;100;7;remove document;0.04115523465703971
Longest;100;7;prepare external;0.04115523465703971
Longest;100;7;prepare offline;0.034657039711191336
Longest;100;7;abort external;0.03032490974729242
Longest;100;7;mail valid;0.03032490974729242
Longest;100;7;performed offline;0.0296028880866426
Longest;100;7;check admissibility;0.019494584837545126
Longest;100;7;begin admissibility check;0.019494584837545126
Longest;100;7;clear;0.019494584837545126
Longest;100;7;performed;0.010830324909747292
Longest;100;7;approve;0.010108303249097473
Longest;100;7;mail income;0.008664259927797834
Longest;100;7;restart editing;0.005776173285198556
Longest;100;7;cancel offline;0.005054151624548736
Longest;100;7;calculate;0.004332129963898917
Longest;100;7;withdraw;0.002888086642599278
Longest;100;7;finish payment;0.001444043321299639
Longest;100;7;take original document;0.001444043321299639
Longest;100;7;insert document;0.0007220216606498195
Longest;100;7;decide;0.0007220216606498195
Longest;100;7;revoke withdrawal;0.0007220216606498195
Longest;100;7;refuse;0.0007220216606498195
Longest;100;8;save;0.11046931407942238
Longest;100;8;begin preparations;0.09025270758122744
Longest;100;8;finish preparations;0.09025270758122744
Longest;100;8;initialize;0.08592057761732852
Longest;100;8;create;0.05703971119133574
Longest;100;8;check;0.054873646209386284
Longest;100;8;begin editing;0.051263537906137184
Longest;100;8;finish editing;0.04909747292418772
Longest;100;8;plan;0.04693140794223827
Longest;100;8;finish pre-check;0.044765342960288806
Longest;100;8;remove document;0.04115523465703971
Longest;100;8;prepare external;0.04115523465703971
Longest;100;8;prepare offline;0.034657039711191336
Longest;100;8;abort external;0.03032490974729242
Longest;100;8;mail valid;0.03032490974729242
Longest;100;8;performed offline;0.0296028880866426
Longest;100;8;check admissibility;0.019494584837545126
Longest;100;8;begin admissibility check;0.019494584837545126
Longest;100;8;clear;0.019494584837545126
Longest;100;8;performed;0.010830324909747292
Longest;100;8;approve;0.010108303249097473
Longest;100;8;mail income;0.008664259927797834
Longest;100;8;restart editing;0.005776173285198556
Longest;100;8;cancel offline;0.005054151624548736
Longest;100;8;calculate;0.004332129963898917
Longest;100;8;withdraw;0.002888086642599278
Longest;100;8;finish payment;0.001444043321299639
Longest;100;8;take original document;0.001444043321299639
Longest;100;8;insert document;0.0007220216606498195
Longest;100;8;decide;0.0007220216606498195
Longest;100;8;revoke withdrawal;0.0007220216606498195
Longest;100;8;refuse;0.0007220216606498195
Longest;100;9;save;0.11046931407942238
Longest;100;9;begin preparations;0.09025270758122744
Longest;100;9;finish preparations;0.09025270758122744
Longest;100;9;initialize;0.08592057761732852
Longest;100;9;create;0.05703971119133574
Longest;100;9;check;0.054873646209386284
Longest;100;9;begin editing;0.051263537906137184
Longest;100;9;finish editing;0.04909747292418772
Longest;100;9;plan;0.04693140794223827
Longest;100;9;finish pre-check;0.044765342960288806
Longest;100;9;remove document;0.04115523465703971
Longest;100;9;prepare external;0.04115523465703971
Longest;100;9;prepare offline;0.034657039711191336
Longest;100;9;abort external;0.03032490974729242
Longest;100;9;mail valid;0.03032490974729242
Longest;100;9;performed offline;0.0296028880866426
Longest;100;9;check admissibility;0.019494584837545126
Longest;100;9;begin admissibility check;0.019494584837545126
Longest;100;9;clear;0.019494584837545126
Longest;100;9;performed;0.010830324909747292
Longest;100;9;approve;0.010108303249097473
Longest;100;9;mail income;0.008664259927797834
Longest;100;9;restart editing;0.005776173285198556
Longest;100;9;cancel offline;0.005054151624548736
Longest;100;9;calculate;0.004332129963898917
Longest;100;9;withdraw;0.002888086642599278
Longest;100;9;finish payment;0.001444043321299639
Longest;100;9;take original document;0.001444043321299639
Longest;100;9;insert document;0.0007220216606498195
Longest;100;9;decide;0.0007220216606498195
Longest;100;9;revoke withdrawal;0.0007220216606498195
Longest;100;9;refuse;0.0007220216606498195
Longest;200;0;check;0.0934991974317817
Longest;200;0;begin preparations;0.08788121990369181
Longest;200;0;finish preparations;0.08788121990369181
Longest;200;0;save;0.0862760834670947
Longest;200;0;initialize;0.07784911717495988
Longest;200;0;create;0.05537720706260032
Longest;200;0;remove document;0.05377207062600321
Longest;200;0;prepare external;0.0449438202247191
Longest;200;0;finish pre-check;0.044141252006420544
Longest;200;0;plan;0.04373996789727127
Longest;200;0;finish editing;0.04052969502407704
Longest;200;0;begin editing;0.04012841091492777
Longest;200;0;abort external;0.03290529695024077
Longest;200;0;prepare offline;0.02969502407704655
Longest;200;0;check admissibility;0.02608346709470305
Longest;200;0;begin admissibility check;0.02608346709470305
Longest;200;0;performed offline;0.024478330658105937
Longest;200;0;mail valid;0.022070626003210272
Longest;200;0;clear;0.018459069020866775
Longest;200;0;approve;0.015248796147672551
Longest;200;0;performed;0.01043338683788122
Longest;200;0;mail income;0.0072231139646869984
Longest;200;0;cancel offline;0.00521669341894061
Longest;200;0;finish payment;0.0036115569823434992
Longest;200;0;restart editing;0.0036115569823434992
Longest;200;0;calculate;0.0036115569823434992
Longest;200;0;decide;0.0028089887640449437
Longest;200;0;refuse;0.0028089887640449437
Longest;200;0;withdraw;0.0028089887640449437
Longest;200;0;begin editing from refused;0.0020064205457463883
Longest;200;0;take original document;0.0020064205457463883
Longest;200;0;revoke withdrawal;0.0016051364365971107
Longest;200;0;insert document;0.0008025682182985554
Longest;200;0;revoke approval;0.0004012841091492777
Longest;200;1;check;0.0934991974317817
Longest;200;1;begin preparations;0.08788121990369181
Longest;200;1;finish preparations;0.08788121990369181
Longest;200;1;save;0.0862760834670947
Longest;200;1;initialize;0.07784911717495988
Longest;200;1;create;0.05537720706260032
Longest;200;1;remove document;0.05377207062600321
Longest;200;1;prepare external;0.0449438202247191
Longest;200;1;finish pre-check;0.044141252006420544
Longest;200;1;plan;0.04373996789727127
Longest;200;1;finish editing;0.04052969502407704
Longest;200;1;begin editing;0.04012841091492777
Longest;200;1;abort external;0.03290529695024077
Longest;200;1;prepare offline;0.02969502407704655
Longest;200;1;check admissibility;0.02608346709470305
Longest;200;1;begin admissibility check;0.02608346709470305
Longest;200;1;performed offline;0.024478330658105937
Longest;200;1;mail valid;0.022070626003210272
Longest;200;1;clear;0.018459069020866775
Longest;200;1;approve;0.015248796147672551
Longest;200;1;performed;0.01043338683788122
Longest;200;1;mail income;0.0072231139646869984
Longest;200;1;cancel offline;0.00521669341894061
Longest;200;1;finish payment;0.0036115569823434992
Longest;200;1;restart editing;0.0036115569823434992
Longest;200;1;calculate;0.0036115569823434992
Longest;200;1;decide;0.0028089887640449437
Longest;200;1;refuse;0.0028089887640449437
Longest;200;1;withdraw;0.0028089887640449437
Longest;200;1;begin editing from refused;0.0020064205457463883
Longest;200;1;take original document;0.0020064205457463883
Longest;200;1;revoke withdrawal;0.0016051364365971107
Longest;200;1;insert document;0.0008025682182985554
Longest;200;1;revoke approval;0.0004012841091492777
Longest;200;2;check;0.0934991974317817
Longest;200;2;begin preparations;0.08788121990369181
Longest;200;2;finish preparations;0.08788121990369181
Longest;200;2;save;0.0862760834670947
Longest;200;2;initialize;0.07784911717495988
Longest;200;2;create;0.05537720706260032
Longest;200;2;remove document;0.05377207062600321
Longest;200;2;prepare external;0.0449438202247191
Longest;200;2;finish pre-check;0.044141252006420544
Longest;200;2;plan;0.04373996789727127
Longest;200;2;finish editing;0.04052969502407704
Longest;200;2;begin editing;0.04012841091492777
Longest;200;2;abort external;0.03290529695024077
Longest;200;2;prepare offline;0.02969502407704655
Longest;200;2;check admissibility;0.02608346709470305
Longest;200;2;begin admissibility check;0.02608346709470305
Longest;200;2;performed offline;0.024478330658105937
Longest;200;2;mail valid;0.022070626003210272
Longest;200;2;clear;0.018459069020866775
Longest;200;2;approve;0.015248796147672551
Longest;200;2;performed;0.01043338683788122
Longest;200;2;mail income;0.0072231139646869984
Longest;200;2;cancel offline;0.00521669341894061
Longest;200;2;finish payment;0.0036115569823434992
Longest;200;2;restart editing;0.0036115569823434992
Longest;200;2;calculate;0.0036115569823434992
Longest;200;2;decide;0.0028089887640449437
Longest;200;2;refuse;0.0028089887640449437
Longest;200;2;withdraw;0.0028089887640449437
Longest;200;2;begin editing from refused;0.0020064205457463883
Longest;200;2;take original document;0.0020064205457463883
Longest;200;2;revoke withdrawal;0.0016051364365971107
Longest;200;2;insert document;0.0008025682182985554
Longest;200;2;revoke approval;0.0004012841091492777
Longest;200;3;check;0.0934991974317817
Longest;200;3;begin preparations;0.08788121990369181
Longest;200;3;finish preparations;0.08788121990369181
Longest;200;3;save;0.0862760834670947
Longest;200;3;initialize;0.07784911717495988
Longest;200;3;create;0.05537720706260032
Longest;200;3;remove document;0.05377207062600321
Longest;200;3;prepare external;0.0449438202247191
Longest;200;3;finish pre-check;0.044141252006420544
Longest;200;3;plan;0.04373996789727127
Longest;200;3;finish editing;0.04052969502407704
Longest;200;3;begin editing;0.04012841091492777
Longest;200;3;abort external;0.03290529695024077
Longest;200;3;prepare offline;0.02969502407704655
Longest;200;3;check admissibility;0.02608346709470305
Longest;200;3;begin admissibility check;0.02608346709470305
Longest;200;3;performed offline;0.024478330658105937
Longest;200;3;mail valid;0.022070626003210272
Longest;200;3;clear;0.018459069020866775
Longest;200;3;approve;0.015248796147672551
Longest;200;3;performed;0.01043338683788122
Longest;200;3;mail income;0.0072231139646869984
Longest;200;3;cancel offline;0.00521669341894061
Longest;200;3;finish payment;0.0036115569823434992
Longest;200;3;restart editing;0.0036115569823434992
Longest;200;3;calculate;0.0036115569823434992
Longest;200;3;decide;0.0028089887640449437
Longest;200;3;refuse;0.0028089887640449437
Longest;200;3;withdraw;0.0028089887640449437
Longest;200;3;begin editing from refused;0.0020064205457463883
Longest;200;3;take original document;0.0020064205457463883
Longest;200;3;revoke withdrawal;0.0016051364365971107
Longest;200;3;insert document;0.0008025682182985554
Longest;200;3;revoke approval;0.0004012841091492777
Longest;200;4;check;0.0934991974317817
Longest;200;4;begin preparations;0.08788121990369181
Longest;200;4;finish preparations;0.08788121990369181
Longest;200;4;save;0.0862760834670947
Longest;200;4;initialize;0.07784911717495988
Longest;200;4;create;0.05537720706260032
Longest;200;4;remove document;0.05377207062600321
Longest;200;4;prepare external;0.0449438202247191
Longest;200;4;finish pre-check;0.044141252006420544
Longest;200;4;plan;0.04373996789727127
Longest;200;4;finish editing;0.04052969502407704
Longest;200;4;begin editing;0.04012841091492777
Longest;200;4;abort external;0.03290529695024077
Longest;200;4;prepare offline;0.02969502407704655
Longest;200;4;check admissibility;0.02608346709470305
Longest;200;4;begin admissibility check;0.02608346709470305
Longest;200;4;performed offline;0.024478330658105937
Longest;200;4;mail valid;0.022070626003210272
Longest;200;4;clear;0.018459069020866775
Longest;200;4;approve;0.015248796147672551
Longest;200;4;performed;0.01043338683788122
Longest;200;4;mail income;0.0072231139646869984
Longest;200;4;cancel offline;0.00521669341894061
Longest;200;4;finish payment;0.0036115569823434992
Longest;200;4;restart editing;0.0036115569823434992
Longest;200;4;calculate;0.0036115569823434992
Longest;200;4;decide;0.0028089887640449437
Longest;200;4;refuse;0.0028089887640449437
Longest;200;4;withdraw;0.0028089887640449437
Longest;200;4;begin editing from refused;0.0020064205457463883
Longest;200;4;take original document;0.0020064205457463883
Longest;200;4;revoke withdrawal;0.0016051364365971107
Longest;200;4;insert document;0.0008025682182985554
Longest;200;4;revoke approval;0.0004012841091492777
Longest;200;5;check;0.0934991974317817
Longest;200;5;begin preparations;0.08788121990369181
Longest;200;5;finish preparations;0.08788121990369181
Longest;200;5;save;0.0862760834670947
Longest;200;5;initialize;0.07784911717495988
Longest;200;5;create;0.05537720706260032
Longest;200;5;remove document;0.05377207062600321
Longest;200;5;prepare external;0.0449438202247191
Longest;200;5;finish pre-check;0.044141252006420544
Longest;200;5;plan;0.04373996789727127
Longest;200;5;finish editing;0.04052969502407704
Longest;200;5;begin editing;0.04012841091492777
Longest;200;5;abort external;0.03290529695024077
Longest;200;5;prepare offline;0.02969502407704655
Longest;200;5;check admissibility;0.02608346709470305
Longest;200;5;begin admissibility check;0.02608346709470305
Longest;200;5;performed offline;0.024478330658105937
Longest;200;5;mail valid;0.022070626003210272
Longest;200;5;clear;0.018459069020866775
Longest;200;5;approve;0.015248796147672551
Longest;200;5;performed;0.01043338683788122
Longest;200;5;mail income;0.0072231139646869984
Longest;200;5;cancel offline;0.00521669341894061
Longest;200;5;finish payment;0.0036115569823434992
Longest;200;5;restart editing;0.0036115569823434992
Longest;200;5;calculate;0.0036115569823434992
Longest;200;5;decide;0.0028089887640449437
Longest;200;5;refuse;0.0028089887640449437
Longest;200;5;withdraw;0.0028089887640449437
Longest;200;5;begin editing from refused;0.0020064205457463883
Longest;200;5;take original document;0.0020064205457463883
Longest;200;5;revoke withdrawal;0.0016051364365971107
Longest;200;5;insert document;0.0008025682182985554
Longest;200;5;revoke approval;0.0004012841091492777
Longest;200;6;check;0.0934991974317817
Longest;200;6;begin preparations;0.08788121990369181
Longest;200;6;finish preparations;0.08788121990369181
Longest;200;6;save;0.0862760834670947
Longest;200;6;initialize;0.07784911717495988
Longest;200;6;create;0.05537720706260032
Longest;200;6;remove document;0.05377207062600321
Longest;200;6;prepare external;0.0449438202247191
Longest;200;6;finish pre-check;0.044141252006420544
Longest;200;6;plan;0.04373996789727127
Longest;200;6;finish editing;0.04052969502407704
Longest;200;6;begin editing;0.04012841091492777
Longest;200;6;abort external;0.03290529695024077
Longest;200;6;prepare offline;0.02969502407704655
Longest;200;6;check admissibility;0.02608346709470305
Longest;200;6;begin admissibility check;0.02608346709470305
Longest;200;6;performed offline;0.024478330658105937
Longest;200;6;mail valid;0.022070626003210272
Longest;200;6;clear;0.018459069020866775
Longest;200;6;approve;0.015248796147672551
Longest;200;6;performed;0.01043338683788122
Longest;200;6;mail income;0.0072231139646869984
Longest;200;6;cancel offline;0.00521669341894061
Longest;200;6;finish payment;0.0036115569823434992
Longest;200;6;restart editing;0.0036115569823434992
Longest;200;6;calculate;0.0036115569823434992
Longest;200;6;decide;0.0028089887640449437
Longest;200;6;refuse;0.0028089887640449437
Longest;200;6;withdraw;0.0028089887640449437
Longest;200;6;begin editing from refused;0.0020064205457463883
Longest;200;6;take original document;0.0020064205457463883
Longest;200;6;revoke withdrawal;0.0016051364365971107
Longest;200;6;insert document;0.0008025682182985554
Longest;200;6;revoke approval;0.0004012841091492777
Longest;200;7;check;0.0934991974317817
Longest;200;7;begin preparations;0.08788121990369181
Longest;200;7;finish preparations;0.08788121990369181
Longest;200;7;save;0.0862760834670947
Longest;200;7;initialize;0.07784911717495988
Longest;200;7;create;0.05537720706260032
Longest;200;7;remove document;0.05377207062600321
Longest;200;7;prepare external;0.0449438202247191
Longest;200;7;finish pre-check;0.044141252006420544
Longest;200;7;plan;0.04373996789727127
Longest;200;7;finish editing;0.04052969502407704
Longest;200;7;begin editing;0.04012841091492777
Longest;200;7;abort external;0.03290529695024077
Longest;200;7;prepare offline;0.02969502407704655
Longest;200;7;check admissibility;0.02608346709470305
Longest;200;7;begin admissibility check;0.02608346709470305
Longest;200;7;performed offline;0.024478330658105937
Longest;200;7;mail valid;0.022070626003210272
Longest;200;7;clear;0.018459069020866775
Longest;200;7;approve;0.015248796147672551
Longest;200;7;performed;0.01043338683788122
Longest;200;7;mail income;0.0072231139646869984
Longest;200;7;cancel offline;0.00521669341894061
Longest;200;7;finish payment;0.0036115569823434992
Longest;200;7;restart editing;0.0036115569823434992
