approach;sample_size;repetition;activity;prob
Longest;500;9;W_Completeren aanvraag;0.2347994281389286
Longest;500;9;O_CANCELLED;0.03658228912622992
Longest;500;9;W_Valideren aanvraag;0.036161803044319235
Longest;500;9;O_SENT;0.03506853923135144
Longest;500;9;O_CREATED;0.03506853923135144
Longest;500;9;O_SELECTED;0.03506853923135144
Longest;500;9;W_Nabellen incomplete dossiers;0.03262971995626945
Longest;500;9;A_ACTIVATED;0.02733159532419477
Longest;500;9;A_APPROVED;0.02733159532419477
Longest;500;9;A_REGISTERED;0.02733159532419477
Longest;500;9;O_ACCEPTED;0.027247498107812632
Longest;500;9;O_SENT_BACK;0.014885207299638383
Longest;500;9;A_CANCELLED;0.008073332772685224
Longest;500;9;A_FINALIZED;0.006307291228660332
Longest;500;9;A_ACCEPTED;0.006307291228660332
Longest;500;9;A_DECLINED;0.0044571524682533005
Longest;500;9;O_DECLINED;0.0044571524682533005
Longest;500;9;W_Beoordelen fraude;0.003447985871667648
Longest;500;9;W_Afhandelen leads;0.0029434025733748215
Longest;500;9;W_Wijzigen contractgegevens;0.00016819443276427552
Feature;100;0;W_Nabellen offertes;0.29545454545454547
Feature;100;0;W_Completeren aanvraag;0.24401913875598086
Feature;100;0;W_Valideren aanvraag;0.08851674641148326
Feature;100;0;A_CANCELLED;0.03588516746411483
Feature;100;0;A_ACTIVATED;0.03349282296650718
Feature;100;0;A_REGISTERED;0.03349282296650718
Feature;100;0;O_ACCEPTED;0.03349282296650718
Feature;100;0;A_APPROVED;0.03349282296650718
Feature;100;0;O_CANCELLED;0.02751196172248804
Feature;100;0;A_DECLINED;0.025119617224880382
Feature;100;0;O_SENT_BACK;0.025119617224880382
Feature;100;0;O_SENT;0.022727272727272728
Feature;100;0;O_CREATED;0.022727272727272728
Feature;100;0;O_SELECTED;0.022727272727272728
Feature;100;0;A_ACCEPTED;0.011961722488038277
Feature;100;0;O_DECLINED;0.011961722488038277
Feature;100;0;W_Nabellen incomplete dossiers;0.011961722488038277
Feature;100;0;A_FINALIZED;0.01076555023923445
Feature;100;0;W_Afhandelen leads;0.009569377990430622
Feature;100;1;W_Nabellen offertes;0.29469548133595286
Feature;100;1;W_Completeren aanvraag;0.24165029469548133
Feature;100;1;W_Valideren aanvraag;0.10216110019646366
Feature;100;1;A_ACTIVATED;0.0343811394891945
Feature;100;1;A_REGISTERED;0.0343811394891945
Feature;100;1;O_ACCEPTED;0.0343811394891945
Feature;100;1;A_APPROVED;0.0343811394891945
Feature;100;1;O_CANCELLED;0.025540275049115914
Feature;100;1;O_SENT;0.02455795677799607
Feature;100;1;O_CREATED;0.02455795677799607
Feature;100;1;O_SELECTED;0.02455795677799607
Feature;100;1;A_CANCELLED;0.023575638506876228
Feature;100;1;O_SENT_BACK;0.023575638506876228
Feature;100;1;A_DECLINED;0.0137524557956778
Feature;100;1;W_Afhandelen leads;0.0137524557956778
Feature;100;1;A_FINALIZED;0.011787819253438114
Feature;100;1;A_ACCEPTED;0.011787819253438114
Feature;100;1;O_DECLINED;0.010805500982318271
Feature;100;1;W_Beoordelen fraude;0.0068762278978389
Feature;100;1;W_Nabellen incomplete dossiers;0.0068762278978389
Feature;100;1;W_Wijzigen contractgegevens;0.0019646365422396855
Feature;100;2;W_Completeren aanvraag;0.2554814108674929
Feature;100;2;W_Nabellen offertes;0.224976167778837
Feature;100;2;W_Valideren aanvraag;0.0886558627264061
Feature;100;2;O_SENT;0.04003813155386082
Feature;100;2;O_CREATED;0.04003813155386082
Feature;100;2;O_SELECTED;0.04003813155386082
Feature;100;2;O_CANCELLED;0.037178265014299335
Feature;100;2;A_ACTIVATED;0.03145853193517636
Feature;100;2;A_REGISTERED;0.03145853193517636
Feature;100;2;O_ACCEPTED;0.03145853193517636
Feature;100;2;A_APPROVED;0.03145853193517636
Feature;100;2;A_CANCELLED;0.02478551000953289
Feature;100;2;O_SENT_BACK;0.023832221163012392
Feature;100;2;A_ACCEPTED;0.022878932316491896
Feature;100;2;A_FINALIZED;0.0219256434699714
Feature;100;2;W_Afhandelen leads;0.01811248808388942
Feature;100;2;A_DECLINED;0.01811248808388942
Feature;100;2;O_DECLINED;0.009532888465204958
Feature;100;2;W_Nabellen incomplete dossiers;0.008579599618684462
Feature;100;3;W_Nabellen offertes;0.28052805280528054
Feature;100;3;W_Completeren aanvraag;0.2739273927392739
Feature;100;3;W_Valideren aanvraag;0.09790979097909791
Feature;100;3;O_CANCELLED;0.0374037403740374
Feature;100;3;A_CANCELLED;0.0319031903190319
Feature;100;3;O_SENT;0.028602860286028604
Feature;100;3;O_CREATED;0.028602860286028604
Feature;100;3;O_SELECTED;0.028602860286028604
Feature;100;3;A_REGISTERED;0.0242024202420242
Feature;100;3;A_APPROVED;0.0242024202420242
Feature;100;3;A_ACTIVATED;0.0242024202420242
Feature;100;3;O_ACCEPTED;0.0242024202420242
Feature;100;3;O_SENT_BACK;0.0231023102310231
Feature;100;3;A_DECLINED;0.0165016501650165
Feature;100;3;A_ACCEPTED;0.013201320132013201
Feature;100;3;W_Nabellen incomplete dossiers;0.0121012101210121
Feature;100;3;A_FINALIZED;0.0121012101210121
Feature;100;3;O_DECLINED;0.011001100110011002
Feature;100;3;W_Afhandelen leads;0.007700770077007701
Feature;100;4;W_Completeren aanvraag;0.293048128342246
Feature;100;4;W_Nabellen offertes;0.2267379679144385
Feature;100;4;W_Valideren aanvraag;0.09946524064171124
Feature;100;4;O_CANCELLED;0.03529411764705882
Feature;100;4;A_CANCELLED;0.03529411764705882
Feature;100;4;A_ACTIVATED;0.027807486631016044
Feature;100;4;A_APPROVED;0.027807486631016044
Feature;100;4;A_REGISTERED;0.027807486631016044
Feature;100;4;O_ACCEPTED;0.027807486631016044
Feature;100;4;A_DECLINED;0.02459893048128342
Feature;100;4;O_SENT;0.02459893048128342
Feature;100;4;O_CREATED;0.02459893048128342
Feature;100;4;O_SELECTED;0.02459893048128342
Feature;100;4;O_SENT_BACK;0.023529411764705882
Feature;100;4;W_Nabellen incomplete dossiers;0.019251336898395723
Feature;100;4;O_DECLINED;0.016042780748663103
Feature;100;4;A_FINALIZED;0.013903743315508022
Feature;100;4;A_ACCEPTED;0.013903743315508022
Feature;100;4;W_Afhandelen leads;0.013903743315508022
Feature;100;5;W_Nabellen offertes;0.30303030303030304
Feature;100;5;W_Completeren aanvraag;0.2547348484848485
Feature;100;5;W_Valideren aanvraag;0.0928030303030303
Feature;100;5;O_CANCELLED;0.036931818181818184
Feature;100;5;A_CANCELLED;0.027462121212121212
Feature;100;5;A_ACTIVATED;0.026515151515151516
Feature;100;5;A_REGISTERED;0.026515151515151516
Feature;100;5;A_APPROVED;0.026515151515151516
Feature;100;5;O_SENT;0.026515151515151516
Feature;100;5;O_CREATED;0.026515151515151516
Feature;100;5;O_SELECTED;0.026515151515151516
Feature;100;5;O_ACCEPTED;0.02556818181818182
Feature;100;5;W_Nabellen incomplete dossiers;0.021780303030303032
Feature;100;5;O_SENT_BACK;0.021780303030303032
Feature;100;5;A_ACCEPTED;0.013257575757575758
Feature;100;5;A_DECLINED;0.01231060606060606
Feature;100;5;A_FINALIZED;0.01231060606060606
Feature;100;5;O_DECLINED;0.011363636363636364
Feature;100;5;W_Beoordelen fraude;0.003787878787878788
Feature;100;5;W_Afhandelen leads;0.003787878787878788
Feature;100;6;W_Completeren aanvraag;0.2531824611032532
Feature;100;6;W_Nabellen offertes;0.22065063649222066
Feature;100;6;W_Valideren aanvraag;0.07920792079207921
Feature;100;6;A_CANCELLED;0.05233380480905234
Feature;100;6;O_CANCELLED;0.04809052333804809
Feature;100;6;O_SENT;0.031117397454031116
Feature;100;6;O_CREATED;0.031117397454031116
Feature;100;6;O_SELECTED;0.031117397454031116
Feature;100;6;W_Nabellen incomplete dossiers;0.02545968882602546
Feature;100;6;A_ACCEPTED;0.02545968882602546
Feature;100;6;A_REGISTERED;0.024045261669024046
Feature;100;6;A_ACTIVATED;0.024045261669024046
Feature;100;6;A_APPROVED;0.024045261669024046
Feature;100;6;O_ACCEPTED;0.024045261669024046
Feature;100;6;A_DECLINED;0.021216407355021217
Feature;100;6;W_Beoordelen fraude;0.021216407355021217
Feature;100;6;O_SENT_BACK;0.021216407355021217
Feature;100;6;A_FINALIZED;0.021216407355021217
Feature;100;6;O_DECLINED;0.014144271570014143
Feature;100;6;W_Afhandelen leads;0.007072135785007072
Feature;100;7;W_Nabellen offertes;0.29890643985419196
Feature;100;7;W_Completeren aanvraag;0.2867557715674362
Feature;100;7;W_Valideren aanvraag;0.06682867557715674
Feature;100;7;A_CANCELLED;0.03766707168894289
Feature;100;7;O_CANCELLED;0.032806804374240585
Feature;100;7;O_SENT;0.02551640340218712
Feature;100;7;O_CREATED;0.02551640340218712
Feature;100;7;O_SELECTED;0.02551640340218712
Feature;100;7;A_DECLINED;0.024301336573511544
Feature;100;7;A_ACTIVATED;0.020656136087484813
Feature;100;7;A_REGISTERED;0.020656136087484813
Feature;100;7;A_APPROVED;0.020656136087484813
Feature;100;7;O_ACCEPTED;0.020656136087484813
Feature;100;7;W_Nabellen incomplete dossiers;0.019441069258809233
Feature;100;7;A_ACCEPTED;0.018226002430133656
Feature;100;7;O_DECLINED;0.01701093560145808
Feature;100;7;O_SENT_BACK;0.015795868772782502
Feature;100;7;A_FINALIZED;0.014580801944106925
Feature;100;7;W_Afhandelen leads;0.007290400972053463
Feature;100;7;W_Beoordelen fraude;0.001215066828675577
Feature;100;8;W_Completeren aanvraag;0.29772329246935203
Feature;100;8;W_Nabellen offertes;0.28633975481611207
Feature;100;8;W_Valideren aanvraag;0.08581436077057793
Feature;100;8;A_REGISTERED;0.03765323992994746
Feature;100;8;A_ACTIVATED;0.03765323992994746
Feature;100;8;A_APPROVED;0.03765323992994746
Feature;100;8;O_ACCEPTED;0.03765323992994746
Feature;100;8;O_CANCELLED;0.02626970227670753
Feature;100;8;W_Nabellen incomplete dossiers;0.023642732049036778
Feature;100;8;A_CANCELLED;0.021891418563922942
Feature;100;8;O_SENT_BACK;0.020140105078809107
Feature;100;8;O_SENT;0.017513134851138354
Feature;100;8;O_CREATED;0.017513134851138354
Feature;100;8;O_SELECTED;0.017513134851138354
Feature;100;8;A_ACCEPTED;0.010507880910683012
Feature;100;8;A_FINALIZED;0.009632224168126095
Feature;100;8;A_DECLINED;0.006129597197898424
Feature;100;8;O_DECLINED;0.0043782837127845885
Feature;100;8;W_Afhandelen leads;0.0043782837127845885
Feature;100;9;W_Completeren aanvraag;0.2761904761904762
Feature;100;9;W_Nabellen offertes;0.23214285714285715
Feature;100;9;W_Valideren aanvraag;0.0880952380952381
Feature;100;9;O_CANCELLED;0.04047619047619048
Feature;100;9;A_CANCELLED;0.034523809523809526
Feature;100;9;O_SENT;0.03333333333333333
Feature;100;9;O_CREATED;0.03333333333333333
Feature;100;9;O_SELECTED;0.03333333333333333
Feature;100;9;A_REGISTERED;0.03214285714285714
Feature;100;9;A_APPROVED;0.03214285714285714
Feature;100;9;A_ACTIVATED;0.03214285714285714
Feature;100;9;O_ACCEPTED;0.03214285714285714
Feature;100;9;O_SENT_BACK;0.02023809523809524
Feature;100;9;A_ACCEPTED;0.017857142857142856
Feature;100;9;A_FINALIZED;0.016666666666666666
Feature;100;9;W_Nabellen incomplete dossiers;0.014285714285714285
Feature;100;9;A_DECLINED;0.013095238095238096
Feature;100;9;O_DECLINED;0.009523809523809525
Feature;100;9;W_Afhandelen leads;0.004761904761904762
Feature;100;9;W_Beoordelen fraude;0.0035714285714285713
Feature;200;0;W_Completeren aanvraag;0.27378048780487807
Feature;200;0;W_Nabellen offertes;0.2597560975609756
Feature;200;0;W_Valideren aanvraag;0.0871951219512195
Feature;200;0;A_ACTIVATED;0.032926829268292684
Feature;200;0;A_REGISTERED;0.032926829268292684
Feature;200;0;A_APPROVED;0.032926829268292684
Feature;200;0;O_CANCELLED;0.032926829268292684
Feature;200;0;A_CANCELLED;0.032926829268292684
Feature;200;0;O_ACCEPTED;0.03231707317073171
Feature;200;0;O_SENT;0.026829268292682926
Feature;200;0;O_CREATED;0.026829268292682926
Feature;200;0;O_SELECTED;0.026829268292682926
Feature;200;0;O_SENT_BACK;0.025
Feature;200;0;A_DECLINED;0.018902439024390243
Feature;200;0;W_Afhandelen leads;0.01524390243902439
Feature;200;0;A_ACCEPTED;0.012804878048780487
Feature;200;0;A_FINALIZED;0.012195121951219513
Feature;200;0;O_DECLINED;0.010365853658536586
Feature;200;0;W_Nabellen incomplete dossiers;0.006707317073170732
Feature;200;0;W_Beoordelen fraude;0.0006097560975609756
Feature;200;1;W_Nabellen offertes;0.28353057199211046
Feature;200;1;W_Completeren aanvraag;0.26528599605522685
Feature;200;1;W_Valideren aanvraag;0.07297830374753451
Feature;200;1;O_CANCELLED;0.03254437869822485
Feature;200;1;O_SENT;0.03155818540433925
Feature;200;1;O_CREATED;0.03155818540433925
Feature;200;1;O_SELECTED;0.03155818540433925
Feature;200;1;A_ACTIVATED;0.029092702169625246
Feature;200;1;A_APPROVED;0.029092702169625246
Feature;200;1;A_REGISTERED;0.029092702169625246
Feature;200;1;O_ACCEPTED;0.029092702169625246
Feature;200;1;A_CANCELLED;0.02514792899408284
Feature;200;1;O_SENT_BACK;0.021696252465483234
Feature;200;1;A_DECLINED;0.01873767258382643
Feature;200;1;A_ACCEPTED;0.016272189349112426
Feature;200;1;A_FINALIZED;0.015779092702169626
Feature;200;1;O_DECLINED;0.015285996055226824
Feature;200;1;W_Afhandelen leads;0.010848126232741617
Feature;200;1;W_Beoordelen fraude;0.005917159763313609
Feature;200;1;W_Nabellen incomplete dossiers;0.0029585798816568047
Feature;200;1;W_Wijzigen contractgegevens;0.0019723865877712033
Feature;200;2;W_Nabellen offertes;0.30165289256198347
Feature;200;2;W_Completeren aanvraag;0.28047520661157027
Feature;200;2;W_Valideren aanvraag;0.08677685950413223
Feature;200;2;A_ACTIVATED;0.03202479338842975
Feature;200;2;A_APPROVED;0.03202479338842975
Feature;200;2;A_REGISTERED;0.03202479338842975
Feature;200;2;O_ACCEPTED;0.03202479338842975
Feature;200;2;O_CANCELLED;0.02427685950413223
Feature;200;2;O_SENT;0.02221074380165289
Feature;200;2;O_CREATED;0.02221074380165289
Feature;200;2;O_SELECTED;0.02221074380165289
Feature;200;2;A_CANCELLED;0.01962809917355372
Feature;200;2;W_Nabellen incomplete dossiers;0.01962809917355372
Feature;200;2;O_SENT_BACK;0.018078512396694214
Feature;200;2;A_DECLINED;0.016012396694214875
Feature;200;2;O_DECLINED;0.010330578512396695
Feature;200;2;A_ACCEPTED;0.00981404958677686
Feature;200;2;W_Afhandelen leads;0.009297520661157025
Feature;200;2;A_FINALIZED;0.00878099173553719
Feature;200;2;W_Beoordelen fraude;0.0005165289256198347
Feature;200;3;W_Completeren aanvraag;0.27788746298124384
Feature;200;3;W_Nabellen offertes;0.2640671273445212
Feature;200;3;W_Valideren aanvraag;0.09921026653504442
Feature;200;3;A_ACTIVATED;0.034550839091806514
Feature;200;3;A_APPROVED;0.034550839091806514
Feature;200;3;A_REGISTERED;0.034550839091806514
Feature;200;3;O_ACCEPTED;0.034550839091806514
Feature;200;3;O_CANCELLED;0.02665350444225074
Feature;200;3;O_SENT;0.024679170779861797
Feature;200;3;O_CREATED;0.024679170779861797
Feature;200;3;O_SELECTED;0.024679170779861797
Feature;200;3;O_SENT_BACK;0.022704837117472853
Feature;200;3;A_CANCELLED;0.022704837117472853
Feature;200;3;W_Nabellen incomplete dossiers;0.01678183613030602
Feature;200;3;A_DECLINED;0.014807502467917079
Feature;200;3;A_ACCEPTED;0.012339585389930898
Feature;200;3;A_FINALIZED;0.011352418558736426
Feature;200;3;W_Afhandelen leads;0.009871668311944718
Feature;200;3;O_DECLINED;0.009378084896347482
Feature;200;4;W_Completeren aanvraag;0.2675824175824176
Feature;200;4;W_Nabellen offertes;0.2631868131868132
Feature;200;4;W_Valideren aanvraag;0.0912087912087912
Feature;200;4;A_REGISTERED;0.03021978021978022
Feature;200;4;A_ACTIVATED;0.03021978021978022
Feature;200;4;O_ACCEPTED;0.03021978021978022
Feature;200;4;A_APPROVED;0.03021978021978022
Feature;200;4;O_CANCELLED;0.03021978021978022
Feature;200;4;O_SENT;0.02857142857142857
Feature;200;4;O_CREATED;0.02857142857142857
Feature;200;4;O_SELECTED;0.02857142857142857
Feature;200;4;A_CANCELLED;0.026923076923076925
Feature;200;4;O_SENT_BACK;0.023076923076923078
Feature;200;4;A_DECLINED;0.02197802197802198
Feature;200;4;A_ACCEPTED;0.016483516483516484
Feature;200;4;A_FINALIZED;0.015934065934065933
Feature;200;4;O_DECLINED;0.015384615384615385
Feature;200;4;W_Afhandelen leads;0.011538461538461539
Feature;200;4;W_Beoordelen fraude;0.006593406593406593
Feature;200;4;W_Nabellen incomplete dossiers;0.0032967032967032967
Feature;200;5;W_Completeren aanvraag;0.26545792654579264
Feature;200;5;W_Nabellen offertes;0.25430032543003256
Feature;200;5;W_Valideren aanvraag;0.11715481171548117
Feature;200;5;A_APPROVED;0.03905160390516039
Feature;200;5;A_REGISTERED;0.03905160390516039
Feature;200;5;O_ACCEPTED;0.03905160390516039
Feature;200;5;A_ACTIVATED;0.03905160390516039
Feature;200;5;O_SENT_BACK;0.02510460251046025
Feature;200;5;O_SENT;0.023245002324500233
Feature;200;5;O_CREATED;0.023245002324500233
Feature;200;5;O_SELECTED;0.023245002324500233
Feature;200;5;O_CANCELLED;0.022315202231520222
Feature;200;5;W_Nabellen incomplete dossiers;0.02185030218503022
Feature;200;5;A_CANCELLED;0.01906090190609019
Feature;200;5;A_DECLINED;0.012552301255230125
Feature;200;5;A_FINALIZED;0.011157601115760111
Feature;200;5;A_ACCEPTED;0.011157601115760111
Feature;200;5;O_DECLINED;0.008833100883310088
Feature;200;5;W_Afhandelen leads;0.005113900511390051
Feature;200;6;W_Completeren aanvraag;0.29450029568302777
Feature;200;6;W_Nabellen offertes;0.2371377882909521
Feature;200;6;W_Valideren aanvraag;0.08811354228267297
Feature;200;6;O_CANCELLED;0.03784742755765819
Feature;200;6;O_SENT;0.03134240094618569
Feature;200;6;O_CREATED;0.03134240094618569
Feature;200;6;O_SELECTED;0.03134240094618569
Feature;200;6;A_REGISTERED;0.03015966883500887
Feature;200;6;A_APPROVED;0.03015966883500887
Feature;200;6;A_ACTIVATED;0.03015966883500887
Feature;200;6;O_ACCEPTED;0.02956830277942046
Feature;200;6;A_CANCELLED;0.02897693672383205
Feature;200;6;O_SENT_BACK;0.021289178001182733
Feature;200;6;A_DECLINED;0.01537551744529864
Feature;200;6;A_ACCEPTED;0.014192785334121822
Feature;200;6;A_FINALIZED;0.013601419278533412
Feature;200;6;O_DECLINED;0.011827321111768185
Feature;200;6;W_Afhandelen leads;0.011235955056179775
Feature;200;6;W_Beoordelen fraude;0.010053222945002957
Feature;200;6;W_Nabellen incomplete dossiers;0.0017740981667652277
Feature;200;7;W_Nabellen offertes;0.2799791449426486
Feature;200;7;W_Completeren aanvraag;0.2591240875912409
Feature;200;7;W_Valideren aanvraag;0.08967674661105318
Feature;200;7;O_CANCELLED;0.03232533889468196
Feature;200;7;O_SENT;0.02867570385818561
Feature;200;7;O_CREATED;0.02867570385818561
Feature;200;7;O_SELECTED;0.02867570385818561
Feature;200;7;A_REGISTERED;0.02867570385818561
Feature;200;7;A_ACTIVATED;0.02867570385818561
Feature;200;7;A_APPROVED;0.02867570385818561
Feature;200;7;O_ACCEPTED;0.02867570385818561
Feature;200;7;W_Nabellen incomplete dossiers;0.027632950990615225
Feature;200;7;A_CANCELLED;0.024504692387904068
Feature;200;7;O_SENT_BACK;0.020855057351407715
Feature;200;7;A_DECLINED;0.018769551616266946
Feature;200;7;O_DECLINED;0.01564129301355579
Feature;200;7;A_FINALIZED;0.010948905109489052
Feature;200;7;A_ACCEPTED;0.010948905109489052
Feature;200;7;W_Afhandelen leads;0.008863399374348279
Feature;200;8;W_Nabellen offertes;0.2898550724637681
Feature;200;8;W_Completeren aanvraag;0.25537231384307846
Feature;200;8;W_Valideren aanvraag;0.08445777111444278
Feature;200;8;O_CANCELLED;0.031484257871064465
Feature;200;8;A_REGISTERED;0.030984507746126936
Feature;200;8;A_ACTIVATED;0.030984507746126936
Feature;200;8;A_APPROVED;0.030984507746126936
Feature;200;8;O_ACCEPTED;0.030984507746126936
Feature;200;8;O_SENT;0.029985007496251874
Feature;200;8;O_CREATED;0.029985007496251874
Feature;200;8;O_SELECTED;0.029985007496251874
Feature;200;8;A_CANCELLED;0.022988505747126436
Feature;200;8;O_SENT_BACK;0.018490754622688656
Feature;200;8;A_ACCEPTED;0.017991004497751123
Feature;200;8;A_FINALIZED;0.01649175412293853
Feature;200;8;A_DECLINED;0.014492753623188406
Feature;200;8;W_Nabellen incomplete dossiers;0.013493253373313344
Feature;200;8;O_DECLINED;0.011494252873563218
Feature;200;8;W_Afhandelen leads;0.005497251374312844
Feature;200;8;W_Beoordelen fraude;0.00399800099950025
Feature;200;9;W_Nabellen offertes;0.25980392156862747
Feature;200;9;W_Completeren aanvraag;0.25980392156862747
Feature;200;9;W_Valideren aanvraag;0.10049019607843138
Feature;200;9;A_ACTIVATED;0.031862745098039214
Feature;200;9;A_APPROVED;0.031862745098039214
Feature;200;9;A_REGISTERED;0.031862745098039214
Feature;200;9;O_ACCEPTED;0.031862745098039214
Feature;200;9;O_SENT;0.028431372549019607
Feature;200;9;O_CREATED;0.028431372549019607
Feature;200;9;O_SELECTED;0.028431372549019607
Feature;200;9;O_CANCELLED;0.02696078431372549
Feature;200;9;O_SENT_BACK;0.025980392156862746
Feature;200;9;A_DECLINED;0.0196078431372549
Feature;200;9;A_CANCELLED;0.018137254901960786
Feature;200;9;A_ACCEPTED;0.015196078431372549
Feature;200;9;O_DECLINED;0.014705882352941176
Feature;200;9;A_FINALIZED;0.014705882352941176
Feature;200;9;W_Nabellen incomplete dossiers;0.014215686274509804
Feature;200;9;W_Afhandelen leads;0.010294117647058823
Feature;200;9;W_Beoordelen fraude;0.007352941176470588
Feature;300;0;W_Nabellen offertes;0.2838487972508591
Feature;300;0;W_Completeren aanvraag;0.2721649484536082
Feature;300;0;W_Valideren aanvraag;0.08453608247422681
Feature;300;0;O_CANCELLED;0.03505154639175258
Feature;300;0;O_SENT;0.029896907216494847
Feature;300;0;O_CREATED;0.029896907216494847
Feature;300;0;O_SELECTED;0.029896907216494847
Feature;300;0;A_CANCELLED;0.027147766323024056
Feature;300;0;A_ACTIVATED;0.024054982817869417
Feature;300;0;A_REGISTERED;0.024054982817869417
Feature;300;0;A_APPROVED;0.024054982817869417
Feature;300;0;O_ACCEPTED;0.023711340206185566
Feature;300;0;O_SENT_BACK;0.01958762886597938
Feature;300;0;A_DECLINED;0.018556701030927835
Feature;300;0;O_DECLINED;0.015463917525773196
Feature;300;0;A_FINALIZED;0.013402061855670102
Feature;300;0;A_ACCEPTED;0.013402061855670102
Feature;300;0;W_Nabellen incomplete dossiers;0.013058419243986255
Feature;300;0;W_Afhandelen leads;0.010652920962199313
Feature;300;0;W_Beoordelen fraude;0.004810996563573883
Feature;300;0;W_Wijzigen contractgegevens;0.0027491408934707906
Feature;300;1;W_Nabellen offertes;0.27829432510420005
Feature;300;1;W_Completeren aanvraag;0.2664315485732607
Feature;300;1;W_Valideren aanvraag;0.0920166720102597
Feature;300;1;A_REGISTERED;0.03270278935556268
Feature;300;1;A_APPROVED;0.03270278935556268
Feature;300;1;A_ACTIVATED;0.03270278935556268
Feature;300;1;O_ACCEPTED;0.03270278935556268
Feature;300;1;O_CANCELLED;0.027893555626803464
Feature;300;1;O_SENT;0.025008015389547934
Feature;300;1;O_CREATED;0.025008015389547934
Feature;300;1;O_SELECTED;0.025008015389547934
Feature;300;1;W_Nabellen incomplete dossiers;0.024687399807630652
Feature;300;1;O_SENT_BACK;0.023084321898044245
Feature;300;1;A_CANCELLED;0.020198781660788714
Feature;300;1;A_DECLINED;0.014748316768194934
Feature;300;1;O_DECLINED;0.010900929785187561
Feature;300;1;W_Beoordelen fraude;0.010259698621352998
Feature;300;1;A_FINALIZED;0.009297851875601153
Feature;300;1;A_ACCEPTED;0.009297851875601153
Feature;300;1;W_Afhandelen leads;0.007053542802180186
Feature;300;2;W_Nabellen offertes;0.2888015717092338
Feature;300;2;W_Completeren aanvraag;0.27013752455795675
Feature;300;2;W_Valideren aanvraag;0.08578912901113293
Feature;300;2;A_ACTIVATED;0.03339882121807466
Feature;300;2;A_APPROVED;0.03339882121807466
Feature;300;2;O_ACCEPTED;0.03339882121807466
Feature;300;2;A_REGISTERED;0.03339882121807466
Feature;300;2;O_CANCELLED;0.030124426981008513
Feature;300;2;A_CANCELLED;0.025867714472822528
Feature;300;2;O_SENT;0.022593320235756387
Feature;300;2;O_CREATED;0.022593320235756387
Feature;300;2;O_SELECTED;0.022593320235756387
Feature;300;2;O_SENT_BACK;0.019646365422396856
Feature;300;2;W_Nabellen incomplete dossiers;0.018664047151277015
Feature;300;2;A_DECLINED;0.01538965291421087
Feature;300;2;O_DECLINED;0.011132940406024885
Feature;300;2;A_ACCEPTED;0.010478061558611657
Feature;300;2;A_FINALIZED;0.010150622134905042
Feature;300;2;W_Afhandelen leads;0.008513425016371971
Feature;300;2;W_Beoordelen fraude;0.003929273084479371
Feature;300;3;W_Nabellen offertes;0.2733575437438098
Feature;300;3;W_Completeren aanvraag;0.26543413667877186
Feature;300;3;W_Valideren aanvraag;0.08781776163750413
Feature;300;3;O_CANCELLED;0.03301419610432486
Feature;300;3;A_APPROVED;0.031363486299108616
Feature;300;3;A_REGISTERED;0.031363486299108616
Feature;300;3;A_ACTIVATED;0.031363486299108616
Feature;300;3;O_ACCEPTED;0.03103334433806537
Feature;300;3;O_SENT;0.02806206668867613
Feature;300;3;O_CREATED;0.02806206668867613
Feature;300;3;O_SELECTED;0.02806206668867613
Feature;300;3;A_CANCELLED;0.027401782766589635
Feature;300;3;O_SENT_BACK;0.021789369428854406
Feature;300;3;W_Nabellen incomplete dossiers;0.01848794981842192
Feature;300;3;A_DECLINED;0.013535820402773192
Feature;300;3;A_ACCEPTED;0.01188511059755695
Feature;300;3;A_FINALIZED;0.011224826675470452
Feature;300;3;O_DECLINED;0.010234400792340706
Feature;300;3;W_Afhandelen leads;0.00924397490921096
Feature;300;3;W_Beoordelen fraude;0.007263123142951469
Feature;300;4;W_Completeren aanvraag;0.30725075528700907
Feature;300;4;W_Nabellen offertes;0.2700906344410876
Feature;300;4;W_Valideren aanvraag;0.08489425981873112
Feature;300;4;A_ACTIVATED;0.032326283987915407
Feature;300;4;A_APPROVED;0.032326283987915407
Feature;300;4;A_REGISTERED;0.032326283987915407
Feature;300;4;O_ACCEPTED;0.032326283987915407
Feature;300;4;O_CANCELLED;0.027492447129909364
Feature;300;4;W_Nabellen incomplete dossiers;0.022658610271903322
Feature;300;4;O_SENT;0.022054380664652568
Feature;300;4;O_CREATED;0.022054380664652568
Feature;300;4;O_SELECTED;0.022054380664652568
Feature;300;4;O_SENT_BACK;0.0202416918429003
Feature;300;4;A_CANCELLED;0.019637462235649546
Feature;300;4;A_DECLINED;0.014501510574018127
Feature;300;4;O_DECLINED;0.011178247734138972
Feature;300;4;A_ACCEPTED;0.009667673716012085
Feature;300;4;A_FINALIZED;0.009365558912386707
Feature;300;4;W_Afhandelen leads;0.005740181268882176
Feature;300;4;W_Beoordelen fraude;0.0018126888217522659
Feature;300;5;W_Nabellen offertes;0.2806666666666667
Feature;300;5;W_Completeren aanvraag;0.2773333333333333
Feature;300;5;W_Valideren aanvraag;0.08566666666666667
Feature;300;5;A_ACTIVATED;0.035
Feature;300;5;A_APPROVED;0.035
Feature;300;5;A_REGISTERED;0.035
Feature;300;5;O_ACCEPTED;0.034666666666666665
