approach;sample_size;repetition;feature;informative;correlation
Sequence;200;2;('begin preparations', 'prepare offline', 'insert document');False;0.0
Sequence;200;2;('calculate', 'calculate', 'take original document');False;0.0
Sequence;200;2;('calculate', 'refuse', 'refuse');False;0.0
Sequence;200;2;('save', 'abort external', 'finish preparations');False;0.0
Sequence;200;2;('restart editing', 'finish pre-check', 'calculate');False;0.0
Sequence;200;2;('abort payment', 'revoke decision', 'revoke decision');False;0.0
Sequence;200;2;('calculate', 'begin editing from refused', 'calculate');False;0.0
Sequence;200;2;('save', 'insert document', 'begin editing');False;0.0
Sequence;200;2;('remove document', 'revoke decision', 'calculate');False;0.0
Sequence;200;2;('insert document', 'save', 'performed');False;0.0
Sequence;200;2;('save', 'insert document', 'finish editing');False;0.0
Sequence;200;2;('calculate', 'check admissibility', 'calculate');False;0.0
Sequence;200;2;('calculate', 'remove document', 'begin admissibility check');False;0.0
Sequence;200;2;('begin editing', 'save', 'begin payment');False;0.0
Sequence;200;2;('refuse', 'begin admissibility check', 'save');False;0.0
Sequence;200;2;('revoke decision', 'revoke decision', 'save');False;0.0
Sequence;200;2;('performed', 'initialize', 'check');False;0.0
Sequence;200;2;('calculate', 'finish editing', 'remove document');False;0.0
Sequence;200;2;('check', 'finish editing', 'remove document');False;0.0
Sequence;200;2;('restart editing', 'abort payment', 'save');False;0.0
Sequence;200;2;('finish preparations', 'begin editing', 'insert document');False;0.0
Sequence;200;2;('finish preparations', 'take original document', 'save');False;0.0
Sequence;200;2;('check admissibility', 'refuse', 'save');False;0.0
Sequence;200;2;('begin editing', 'insert document', 'finish pre-check');False;0.0
Sequence;200;2;('save', 'save', 'revoke decision');False;0.0
Sequence;200;2;('begin editing', 'create', 'take original document');False;0.0
Sequence;200;2;('refuse', 'refuse', 'save');False;0.0
Sequence;200;2;('decide', 'calculate', 'decide');False;0.0
Sequence;200;2;('refuse', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;200;2;('abort payment', 'begin payment', 'change department');False;0.0
Sequence;200;2;('performed offline', 'performed', 'save');False;0.0
Sequence;200;2;('finish preparations', 'prepare external', 'save');False;0.0
Sequence;200;2;('save', 'correction GFM17', 'calculate');False;0.0
Sequence;200;2;('finish editing', 'finish preparations', 'begin editing');False;0.0
Sequence;200;2;('calculate', 'revoke decision', 'finish editing');False;0.0
Sequence;200;2;('save', 'begin editing', 'calculate protocol');False;0.0
Sequence;200;2;('performed', 'insert document', 'begin editing');False;0.0
Sequence;200;2;('performed', 'insert document', 'finish editing');False;0.0
Sequence;200;2;('finish editing', 'begin editing', 'take original document');False;0.0
Sequence;200;2;('revoke approval', 'refuse', 'begin editing from refused');False;0.0
Sequence;200;2;('decide', 'insert document', 'calculate');False;0.0
Sequence;200;2;('withdraw', 'decide', 'decide');False;0.0
Sequence;200;2;('performed', 'create', 'calculate');False;0.0
Sequence;200;2;('decide', 'decide', 'decide');False;0.0
Sequence;200;2;('finish editing', 'remove document', 'begin payment');False;0.0
Sequence;200;2;('cancel offline', 'begin editing', 'prepare offline');False;0.0
Sequence;200;2;('take original document', 'revoke decision', 'save');False;0.0
Sequence;200;2;('save', 'finish preparations', 'insert document');False;0.0
Sequence;200;2;('revoke decision', 'revoke decision', 'insert document');False;0.0
Sequence;200;2;('finish pre-check', 'finish pre-check', 'create');False;0.0
Sequence;200;2;('refuse', 'begin editing from refused', 'calculate');False;0.0
Sequence;200;2;('check admissibility', 'refuse', 'insert document');False;0.0
Sequence;200;2;('create', 'calculate', 'insert document');False;0.0
Sequence;200;2;('calculate', 'finish editing', 'calculate protocol');False;0.0
Sequence;200;2;('calculate', 'begin editing from refused', 'remove document');False;0.0
Sequence;200;2;('remove document', 'revoke decision', 'remove document');False;0.0
Sequence;200;2;('refuse', 'refuse', 'insert document');False;0.0
Sequence;200;2;('create', 'insert document', 'finish pre-check');False;0.0
Sequence;200;2;('save', 'finish pre-check', 'create');False;0.0
Sequence;200;2;('calculate', 'decide', 'calculate');False;0.0
Sequence;200;2;('calculate', 'discard', 'finish pre-check');False;0.0
Sequence;200;2;('revoke withdrawal', 'remove document', 'begin editing');False;0.0
Sequence;200;2;('check', 'save', 'performed offline');False;0.0
Sequence;200;2;('take original document', 'begin editing', 'take original document');False;0.0
Sequence;200;2;('finish editing', 'finish pre-check', 'calculate');False;0.0
Sequence;200;2;('finish editing', 'create', 'plan');False;0.0
Sequence;200;2;('cancel offline', 'save', 'performed');False;0.0
Sequence;200;2;('begin payment', 'finish payment', 'revoke withdrawal');False;0.0
Sequence;200;2;('prepare external', 'finish pre-check', 'calculate');False;0.0
Sequence;200;2;('begin admissibility check', 'begin payment', 'finish payment');False;0.0
Sequence;200;2;('prepare offline', 'cancel offline', 'begin editing');False;0.0
Sequence;200;2;('begin preparations', 'finish preparations', 'begin preparations');False;0.0
Sequence;200;2;('calculate', 'initialize', 'save');False;0.0
Sequence;200;2;('withdraw', 'insert document', 'initialize');False;0.0
Sequence;200;2;('decide', 'insert document', 'initialize');False;0.0
Sequence;200;2;('begin payment', 'finish editing', 'insert document');False;0.0
Sequence;200;2;('begin editing', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;2;('save', 'mail income', 'insert document');False;0.0
Sequence;200;2;('insert document', 'remove document', 'decide');False;0.0
Sequence;200;2;('begin admissibility check', 'withdraw', 'begin editing');False;0.0
Sequence;200;2;('calculate', 'approve', 'calculate');False;0.0
Sequence;200;2;('initialize', 'restart editing', 'restart editing');False;0.0
Sequence;200;2;('performed', 'finish preparations', 'insert document');False;0.0
Sequence;200;2;('decide', 'finish editing', 'calculate');False;0.0
Sequence;200;2;('begin editing', 'insert document', 'begin admissibility check');False;0.0
Sequence;200;2;('remove document', 'remove document', 'begin editing');False;0.0
Sequence;200;2;('remove document', 'withdraw', 'calculate');False;0.0
Sequence;200;2;('save', 'save', 'restart editing');False;0.0
Sequence;200;2;('decide', 'decide', 'plan');False;0.0
Sequence;200;2;('calculate', 'save', 'decide');False;0.0
Sequence;200;2;('initialize', 'insert document', 'begin editing');False;0.0
Sequence;200;2;('refuse', 'save', 'calculate');False;0.0
Sequence;200;2;('withdraw', 'withdraw', 'save');False;0.0
Sequence;200;2;('begin payment', 'insert document', 'restart editing');False;0.0
Sequence;200;2;('decide', 'insert document', 'remove document');False;0.0
Sequence;200;2;('save', 'calculate', 'performed');False;0.0
Sequence;200;2;('initialize', 'insert document', 'finish editing');False;0.0
Sequence;200;2;('withdraw', 'insert document', 'save');False;0.0
Sequence;200;2;('performed', 'take original document', 'begin editing');False;0.0
Sequence;200;2;('decide', 'save', 'begin editing');False;0.0
Sequence;200;2;('insert document', 'calculate', 'withdraw');False;0.0
Sequence;200;2;('save', 'remove document', 'calculate');False;0.0
Sequence;200;2;('mail income', 'clear', 'create');False;0.0
Sequence;200;2;('prepare external', 'check', 'finish editing');False;0.0
Sequence;200;2;('calculate', 'initialize', 'insert document');False;0.0
Sequence;200;2;('save', 'save', 'abort payment');False;0.0
Sequence;200;2;('finish preparations', 'initialize', 'begin editing');False;0.0
Sequence;200;2;('finish pre-check', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;2;('calculate', 'decide', 'remove document');False;0.0
Sequence;200;2;('initialize', 'save', 'insert document');False;0.0
Sequence;200;2;('decide', 'clear', 'begin editing');False;0.0
Sequence;200;2;('begin editing', 'finish editing', 'performed offline');False;0.0
Sequence;200;2;('remove document', 'initialize', 'begin editing');False;0.0
Sequence;200;2;('insert document', 'calculate protocol', 'calculate protocol');False;0.0
Sequence;200;2;('performed offline', 'initialize', 'performed');False;0.0
Sequence;200;2;('insert document', 'abort payment', 'begin editing');False;0.0
Sequence;200;2;('finish pre-check', 'save', 'insert document');False;0.0
Sequence;200;2;('take original document', 'check', 'finish editing');False;0.0
Sequence;200;2;('prepare offline', 'insert document', 'save');False;0.0
Sequence;200;2;('save', 'initialize', 'performed offline');False;0.0
Sequence;200;2;('finish editing', 'finish payment', 'begin editing');False;0.0
Sequence;200;2;('insert document', 'insert document', 'finish preparations');False;0.0
Sequence;200;2;('withdraw', 'withdraw', 'insert document');False;0.0
Sequence;200;2;('calculate', 'discard', 'calculate');False;0.0
Sequence;200;2;('create', 'initialize', 'plan');False;0.0
Sequence;200;2;('finish editing', 'finish payment', 'finish editing');False;0.0
Sequence;200;2;('create', 'create', 'clear');False;0.0
Sequence;200;2;('calculate', 'finish editing', 'check');False;0.0
Sequence;200;2;('check', 'finish editing', 'check');False;0.0
Sequence;200;2;('revoke decision', 'decide', 'save');False;0.0
Sequence;200;2;('save', 'abort payment', 'save');False;0.0
Sequence;200;2;('remove document', 'withdraw', 'remove document');False;0.0
Sequence;200;2;('finish editing', 'check admissibility', 'approve');False;0.0
Sequence;200;2;('discard', 'save', 'check');False;0.0
Sequence;200;2;('finish preparations', 'calculate', 'calculate');False;0.0
Sequence;200;2;('begin admissibility check', 'calculate', 'begin editing');False;0.0
Sequence;200;2;('initialize', 'mail income', 'mail valid');False;0.0
Sequence;200;2;('finish editing', 'revoke withdrawal', 'remove document');False;0.0
Sequence;200;2;('save', 'finish payment', 'insert document');False;0.0
Sequence;200;2;('performed', 'check', 'insert document');False;0.0
Sequence;200;2;('refuse', 'save', 'save');False;0.0
Sequence;200;2;('insert document', 'insert document', 'begin admissibility check');False;0.0
Sequence;200;2;('begin preparations', 'prepare external', 'begin editing');False;0.0
Sequence;200;2;('begin editing', 'remove document', 'calculate');False;0.0
Sequence;200;2;('calculate', 'revoke withdrawal', 'begin editing');False;0.0
Sequence;200;2;('decide', 'plan', 'initialize');False;0.0
Sequence;200;2;('begin editing', 'calculate protocol', 'begin editing');False;0.0
Sequence;200;2;('begin editing', 'insert document', 'insert document');False;0.0
Sequence;200;2;('finish editing', 'revoke decision', 'revoke decision');False;0.0
Sequence;200;2;('insert document', 'begin admissibility check', 'withdraw');False;0.0
Sequence;200;2;('calculate', 'begin editing', 'finish preparations');False;0.0
Sequence;200;2;('abort external', 'save', 'performed');False;0.0
Sequence;200;2;('withdraw', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;2;('revoke withdrawal', 'begin editing', 'decide');False;0.0
Sequence;200;2;('begin editing', 'calculate protocol', 'finish editing');False;0.0
Sequence;200;2;('withdraw', 'calculate', 'save');False;0.0
Sequence;200;2;('finish editing', 'mail valid', 'clear');False;0.0
Sequence;200;2;('decide', 'remove document', 'save');False;0.0
Sequence;200;2;('save', 'decide', 'finish preparations');False;0.0
Sequence;200;2;('finish pre-check', 'restart editing', 'calculate');False;0.0
Sequence;200;2;('prepare offline', 'finish editing', 'save');False;0.0
Sequence;200;2;('initialize', 'check', 'save');False;0.0
Sequence;200;2;('performed', 'initialize', 'prepare offline');False;0.0
Sequence;200;2;('initialize', 'plan', 'begin editing');False;0.0
Sequence;200;2;('begin payment', 'restart editing', 'abort payment');False;0.0
Sequence;200;2;('finish editing', 'correction GFM17', 'calculate');False;0.0
Sequence;200;2;('begin editing', 'restart editing', 'save');False;0.0
Sequence;200;2;('initialize', 'plan', 'finish editing');False;0.0
Sequence;200;2;('revoke decision', 'decide', 'insert document');False;0.0
Sequence;200;2;('discard', 'finish editing', 'begin editing');False;0.0
Sequence;200;2;('calculate', 'begin editing', 'initialize');False;0.0
Sequence;200;2;('insert document', 'insert document', 'save');False;0.0
Sequence;200;2;('discard', 'finish editing', 'finish editing');False;0.0
Sequence;200;2;('begin editing', 'remove document', 'initialize');False;0.0
Sequence;200;2;('begin editing', 'initialize', 'calculate');False;0.0
Sequence;200;2;('finish editing', 'mail income', 'finish pre-check');False;0.0
Sequence;200;2;('restart editing', 'finish editing', 'decide');False;0.0
Sequence;200;2;('decide', 'begin editing', 'withdraw');False;0.0
Sequence;200;2;('refuse', 'begin editing from refused', 'begin editing from refused');False;0.0
Sequence;200;2;('finish pre-check', 'begin editing', 'save');False;0.0
Sequence;200;2;('withdraw', 'remove document', 'revoke withdrawal');False;0.0
Sequence;200;2;('begin preparations', 'save', 'calculate');False;0.0
Sequence;200;2;('check admissibility', 'begin editing', 'calculate');False;0.0
Sequence;200;2;('calculate', 'refuse', 'revoke approval');False;0.0
Sequence;200;2;('revoke approval', 'begin admissibility check', 'revoke approval');False;0.0
Sequence;200;2;('remove document', 'save', 'revoke decision');False;0.0
Sequence;200;2;('insert document', 'decide', 'begin editing');False;0.0
Sequence;200;2;('begin editing', 'withdraw', 'revoke withdrawal');False;0.0
Sequence;200;2;('check admissibility', 'insert document', 'initialize');False;0.0
Sequence;200;2;('remove document', 'plan', 'initialize');False;0.0
Sequence;200;2;('decide', 'remove document', 'insert document');False;0.0
Sequence;200;2;('save', 'insert document', 'begin payment');False;0.0
Sequence;200;2;('begin editing', 'remove document', 'remove document');False;0.0
Sequence;200;2;('check', 'begin editing', 'save');False;0.0
Sequence;200;2;('withdraw', 'begin editing', 'finish editing');False;0.0
Sequence;200;2;('restart editing', 'restart editing', 'save');False;0.0
Sequence;200;2;('prepare offline', 'save', 'performed offline');False;0.0
Sequence;200;2;('begin editing', 'initialize', 'initialize');False;0.0
Sequence;200;2;('finish editing', 'restart editing', 'calculate');False;0.0
Sequence;200;2;('check', 'finish editing', 'decide');False;0.0
Sequence;200;2;('insert document', 'withdraw', 'insert document');False;0.0
Sequence;200;2;('insert document', 'finish payment', 'restart editing');False;0.0
Sequence;200;2;('insert document', 'approve', 'begin editing');False;0.0
Sequence;200;2;('save', 'save', 'mail income');False;0.0
Sequence;200;2;('prepare external', 'calculate', 'finish editing');False;0.0
Sequence;200;2;('insert document', 'insert document', 'insert document');False;0.0
Sequence;200;2;('decide', 'revoke decision', 'save');False;0.0
Sequence;200;2;('check', 'insert document', 'insert document');False;0.0
Sequence;200;2;('check admissibility', 'insert document', 'remove document');False;0.0
Sequence;200;2;('begin preparations', 'save', 'initialize');False;0.0
Sequence;200;2;('calculate', 'calculate', 'revoke decision');False;0.0
Sequence;200;2;('finish pre-check', 'insert document', 'finish pre-check');False;0.0
Sequence;200;2;('decide', 'restart editing', 'restart editing');False;0.0
Sequence;200;2;('save', 'discard', 'calculate');False;0.0
Sequence;200;2;('correction GFM17', 'calculate', 'calculate');False;0.0
Sequence;200;2;('save', 'approve', 'save');False;0.0
Sequence;200;2;('save', 'finish editing', 'check');False;0.0
Sequence;200;2;('initialize', 'finish editing', 'begin editing');False;0.0
Sequence;200;2;('finish editing', 'decide', 'finish editing');False;0.0
Sequence;200;2;('clear', 'create', 'finish pre-check');False;0.0
Sequence;200;2;('abort external', 'performed', 'save');False;0.0
Sequence;200;2;('prepare offline', 'performed', 'save');False;0.0
Sequence;200;2;('insert document', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;2;('begin editing', 'begin editing', 'restart editing');False;0.0
Sequence;200;2;('begin admissibility check', 'check admissibility', 'save');False;0.0
Sequence;200;2;('insert document', 'calculate', 'save');False;0.0
Sequence;200;2;('remove document', 'calculate', 'begin editing');False;0.0
Sequence;200;2;('begin editing', 'save', 'initialize');False;0.0
Sequence;200;2;('calculate', 'take original document', 'save');False;0.0
Sequence;200;2;('mail income', 'begin editing', 'finish pre-check');False;0.0
Sequence;200;2;('calculate', 'finish pre-check', 'save');False;0.0
Sequence;200;2;('remove document', 'calculate', 'finish editing');False;0.0
Sequence;200;2;('finish editing', 'withdraw', 'insert document');False;0.0
Sequence;200;2;('check admissibility', 'refuse', 'refuse');False;0.0
Sequence;200;2;('finish editing', 'remove document', 'calculate');False;0.0
Sequence;200;2;('finish payment', 'revoke withdrawal', 'revoke withdrawal');False;0.0
Sequence;200;2;('finish editing', 'insert document', 'insert document');False;0.0
Sequence;200;2;('insert document', 'calculate', 'check admissibility');False;0.0
Sequence;200;2;('finish editing', 'mail income', 'calculate');False;0.0
Sequence;200;2;('refuse', 'refuse', 'refuse');False;0.0
Sequence;200;2;('create', 'mail income', 'save');False;0.0
Sequence;200;2;('check', 'finish editing', 'plan');False;0.0
Sequence;200;2;('save', 'discard', 'initialize');False;0.0
Sequence;200;2;('begin editing', 'calculate', 'revoke withdrawal');False;0.0
Sequence;200;2;('finish editing', 'begin editing', 'revoke decision');False;0.0
Sequence;200;2;('begin editing', 'save', 'remove document');False;0.0
Sequence;200;2;('mail valid', 'initialize', 'performed');False;0.0
Sequence;200;2;('finish pre-check', 'create', 'save');False;0.0
Sequence;200;2;('finish pre-check', 'initialize', 'create');False;0.0
Sequence;200;2;('save', 'restart editing', 'finish editing');False;0.0
Sequence;200;2;('begin preparations', 'finish preparations', 'save');False;0.0
Sequence;200;2;('decide', 'begin editing', 'calculate');False;0.0
Sequence;200;2;('create', 'finish editing', 'calculate');False;0.0
Sequence;200;2;('finish editing', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;2;('begin editing from refused', 'begin editing from refused', 'refuse');False;0.0
Sequence;200;2;('remove document', 'insert document', 'revoke decision');False;0.0
Sequence;200;2;('check', 'take original document', 'insert document');False;0.0
Sequence;200;2;('abort payment', 'remove document', 'revoke decision');False;0.0
Sequence;200;2;('finish payment', 'initialize', 'begin editing');False;0.0
Sequence;200;2;('calculate', 'initialize', 'create');False;0.0
Sequence;200;2;('save', 'performed offline', 'initialize');False;0.0
Sequence;200;2;('mail valid', 'clear', 'begin editing');False;0.0
Sequence;200;2;('finish editing', 'mail income', 'initialize');False;0.0
Sequence;200;2;('check admissibility', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;2;('insert document', 'begin editing', 'begin editing');False;0.0
Sequence;200;2;('revoke decision', 'finish editing', 'withdraw');False;0.0
Sequence;200;2;('finish pre-check', 'calculate', 'finish pre-check');False;0.0
Sequence;200;2;('remove document', 'remove document', 'begin payment');False;0.0
Sequence;200;2;('decide', 'begin payment', 'begin editing');False;0.0
Sequence;200;2;('create', 'save', 'clear');False;0.0
Sequence;200;2;('calculate', 'save', 'revoke withdrawal');False;0.0
Sequence;200;2;('insert document', 'begin editing', 'finish editing');False;0.0
Sequence;200;2;('remove document', 'finish editing', 'save');False;0.0
Sequence;200;2;('initialize', 'check', 'check');False;0.0
Sequence;200;2;('insert document', 'finish editing', 'begin admissibility check');False;0.0
Sequence;200;2;('decide', 'withdraw', 'decide');False;0.0
Sequence;200;2;('insert document', 'begin admissibility check', 'remove document');False;0.0
Sequence;200;2;('insert document', 'save', 'withdraw');False;0.0
Sequence;200;2;('initialize', 'initialize', 'insert document');False;0.0
Sequence;200;2;('initialize', 'insert document', 'begin payment');False;0.0
Sequence;200;2;('withdraw', 'save', 'calculate');False;0.0
Sequence;200;2;('calculate', 'calculate', 'restart editing');False;0.0
Sequence;200;2;('finish pre-check', 'insert document', 'calculate');False;0.0
Sequence;200;2;('insert document', 'begin admissibility check', 'save');False;0.0
Sequence;200;2;('begin preparations', 'begin editing', 'calculate');False;0.0
Sequence;200;2;('begin editing', 'decide', 'insert document');False;0.0
Sequence;200;2;('begin editing', 'create', 'clear');False;0.0
Sequence;200;2;('create', 'create', 'insert document');False;0.0
Sequence;200;2;('performed', 'save', 'prepare offline');False;0.0
Sequence;200;2;('decide', 'begin editing', 'initialize');False;0.0
Sequence;200;2;('create', 'finish editing', 'initialize');False;0.0
Sequence;200;2;('remove document', 'begin editing from refused', 'begin admissibility check');False;0.0
Sequence;200;2;('insert document', 'refuse', 'save');False;0.0
Sequence;200;2;('decide', 'restart editing', 'calculate');False;0.0
Sequence;200;2;('insert document', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;200;2;('save', 'finish editing', 'decide');False;0.0
Sequence;200;2;('finish payment', 'insert document', 'remove document');False;0.0
Sequence;200;2;('withdraw', 'revoke withdrawal', 'begin admissibility check');False;0.0
Sequence;200;2;('performed', 'finish preparations', 'begin editing');False;0.0
Sequence;200;2;('change department', 'change department', 'initialize');False;0.0
Sequence;200;2;('finish editing', 'abort external', 'prepare external');False;0.0
Sequence;200;2;('take original document', 'finish editing', 'insert document');False;0.0
Sequence;200;2;('finish pre-check', 'clear', 'create');False;0.0
Sequence;200;2;('abort payment', 'save', 'save');False;0.0
Sequence;200;2;('initialize', 'save', 'plan');False;0.0
Sequence;200;2;('discard', 'calculate', 'save');False;0.0
Sequence;200;2;('mail income', 'create', 'finish pre-check');False;0.0
Sequence;200;2;('save', 'check', 'insert document');False;0.0
Sequence;200;2;('refuse', 'insert document', 'revoke approval');False;0.0
Sequence;200;2;('begin editing', 'create', 'finish pre-check');False;0.0
Sequence;200;2;('plan', 'initialize', 'insert document');False;0.0
Sequence;200;2;('insert document', 'finish pre-check', 'begin editing');False;0.0
Sequence;200;2;('decide', 'begin editing', 'remove document');False;0.0
Sequence;200;2;('calculate', 'begin editing', 'check');False;0.0
Sequence;200;2;('calculate protocol', 'calculate protocol', 'finish editing');False;0.0
Sequence;200;2;('insert document', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;2;('begin payment', 'remove document', 'insert document');False;0.0
Sequence;200;2;('initialize', 'performed', 'finish pre-check');False;0.0
Sequence;200;2;('take original document', 'save', 'calculate');False;0.0
Sequence;200;2;('finish preparations', 'check', 'finish editing');False;0.0
Sequence;200;2;('withdraw', 'withdraw', 'plan');False;0.0
Sequence;200;2;('insert document', 'revoke decision', 'insert document');False;0.0
Sequence;200;2;('save', 'check admissibility', 'begin admissibility check');False;0.0
Sequence;200;2;('clear', 'create', 'initialize');False;0.0
Sequence;200;2;('restart editing', 'save', 'begin editing');False;0.0
Sequence;200;2;('initialize', 'begin editing', 'finish preparations');False;0.0
Sequence;200;2;('begin payment', 'finish editing', 'finish payment');False;0.0
Sequence;200;2;('save', 'finish editing', 'discard');False;0.0
Sequence;200;2;('finish editing', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;200;2;('restart editing', 'save', 'finish editing');False;0.0
Sequence;200;2;('restart editing', 'calculate', 'calculate');False;0.0
Sequence;200;2;('performed', 'performed', 'calculate');False;0.0
Sequence;200;2;('begin editing from refused', 'insert document', 'remove document');False;0.0
Sequence;200;2;('performed', 'create', 'finish editing');False;0.0
Sequence;200;2;('save', 'finish editing', 'plan');False;0.0
Sequence;200;2;('begin editing from refused', 'calculate', 'calculate');False;0.0
Sequence;200;2;('plan', 'save', 'insert document');False;0.0
Sequence;200;2;('begin editing', 'take original document', 'calculate');False;0.0
Sequence;200;2;('prepare offline', 'begin editing', 'save');False;0.0
Sequence;200;2;('clear', 'create', 'mail income');False;0.0
Sequence;200;2;('finish pre-check', 'calculate', 'calculate');False;0.0
Sequence;200;2;('save', 'withdraw', 'revoke withdrawal');False;0.0
Sequence;200;2;('calculate', 'withdraw', 'remove document');False;0.0
Sequence;200;2;('take original document', 'save', 'initialize');False;0.0
Sequence;200;2;('finish editing', 'performed', 'insert document');False;0.0
Sequence;200;2;('decide', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;2;('finish editing', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;2;('restart editing', 'discard', 'finish pre-check');False;0.0
Sequence;200;2;('check', 'save', 'begin editing');False;0.0
Sequence;200;2;('begin payment', 'save', 'abort payment');False;0.0
Sequence;200;2;('prepare external', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;2;('revoke decision', 'finish editing', 'calculate');False;0.0
Sequence;200;2;('finish editing', 'revoke decision', 'insert document');False;0.0
Sequence;200;2;('begin preparations', 'initialize', 'finish preparations');False;0.0
Sequence;200;2;('save', 'take original document', 'insert document');False;0.0
Sequence;200;2;('withdraw', 'revoke withdrawal', 'insert document');False;0.0
Sequence;200;2;('begin admissibility check', 'begin editing', 'save');False;0.0
Sequence;200;2;('calculate protocol', 'save', 'calculate');False;0.0
Sequence;200;2;('begin editing', 'insert document', 'begin editing');False;0.0
Sequence;200;2;('mail income', 'initialize', 'begin editing');False;-0.01609900988021745
Sequence;200;2;('performed', 'calculate', 'calculate');False;-0.021939488313375426
Sequence;200;2;('finish editing', 'finish editing', 'insert document');False;-0.028542090477498273
Sequence;200;2;('prepare external', 'begin preparations', 'initialize');False;-0.028542090477498273
Sequence;200;2;('finish editing', 'finish editing', 'save');False;-0.028542090477498273
Sequence;200;2;('save', 'insert document', 'save');False;-0.030356085839957633
Sequence;200;2;('performed', 'check', 'finish editing');False;-0.039902463557860236
Sequence;200;2;('save', 'begin editing', 'calculate');False;-0.04016147652005158
Sequence;200;2;('calculate', 'initialize', 'begin editing');False;-0.043344179239463786
Sequence;200;2;('begin editing', 'initialize', 'begin editing');False;-0.04830186018897444
Sequence;200;2;('save', 'initialize', 'performed');False;-0.04924931547503986
Sequence;200;2;('begin editing', 'finish editing', 'calculate');False;-0.04924931547503986
Sequence;200;2;('performed', 'performed', 'insert document');False;-0.04924931547503986
Sequence;200;2;('performed', 'initialize', 'save');False;-0.04924931547503986
Sequence;200;2;('initialize', 'begin editing', 'save');False;-0.04981292701049433
Sequence;200;2;('initialize', 'create', 'begin editing');False;-0.04981292701049433
Sequence;200;2;('initialize', 'begin editing', 'insert document');False;-0.04981292701049433
Sequence;200;2;('finish payment', 'finish editing', 'save');False;-0.04981292701049433
Sequence;200;2;('save', 'calculate', 'initialize');False;-0.04981292701049433
Sequence;200;2;('begin editing', 'calculate', 'insert document');False;-0.04981292701049433
Sequence;200;2;('withdraw', 'revoke withdrawal', 'begin editing');False;-0.04981292701049433
Sequence;200;2;('finish payment', 'begin editing', 'insert document');False;-0.04981292701049433
Sequence;200;2;('calculate', 'finish editing', 'insert document');False;-0.04981292701049433
Sequence;200;2;('finish editing', 'begin payment', 'abort payment');False;-0.04981292701049433
Sequence;200;2;('check', 'save', 'initialize');False;-0.04981292701049433
Sequence;200;2;('finish payment', 'save', 'begin editing');False;-0.04981292701049433
Sequence;200;2;('save', 'finish editing', 'insert document');False;-0.04981292701049433
Sequence;200;2;('begin preparations', 'performed', 'finish editing');False;-0.04981292701049433
Sequence;200;2;('finish editing', 'begin payment', 'insert document');False;-0.04981292701049433
Sequence;200;2;('create', 'create', 'calculate');False;-0.04981292701049433
Sequence;200;2;('finish editing', 'initialize', 'initialize');False;-0.04981292701049433
Sequence;200;2;('decide', 'decide', 'begin payment');False;-0.04981292701049433
Sequence;200;2;('performed', 'save', 'performed');False;-0.04981292701049433
Sequence;200;2;('check', 'finish editing', 'finish payment');False;-0.04981292701049433
Sequence;200;2;('insert document', 'finish payment', 'save');False;-0.04981292701049433
Sequence;200;2;('decide', 'begin editing', 'insert document');False;-0.04981292701049433
Sequence;200;2;('save', 'finish editing', 'finish editing');False;-0.04981292701049433
Sequence;200;2;('take original document', 'save', 'save');False;-0.04981292701049433
Sequence;200;2;('initialize', 'check', 'finish editing');False;-0.04981292701049433
Sequence;200;2;('save', 'begin payment', 'insert document');False;-0.04981292701049433
Sequence;200;2;('remove document', 'insert document', 'initialize');False;-0.04981292701049433
Sequence;200;2;('finish editing', 'insert document', 'finish editing');False;-0.04981292701049433
Sequence;200;2;('insert document', 'begin payment', 'abort payment');False;-0.04981292701049433
Sequence;200;2;('create', 'begin editing', 'insert document');False;-0.04981292701049433
Sequence;200;2;('save', 'calculate', 'insert document');False;-0.04981292701049433
Sequence;200;2;('begin editing', 'save', 'finish payment');False;-0.04981292701049433
Sequence;200;2;('finish editing', 'finish payment', 'save');False;-0.04981292701049433
Sequence;200;2;('revoke withdrawal', 'begin editing', 'calculate');False;-0.04981292701049433
Sequence;200;2;('begin payment', 'finish payment', 'finish editing');False;-0.04981292701049433
Sequence;200;2;('finish editing', 'calculate', 'save');False;-0.04981292701049433
Sequence;200;2;('performed', 'save', 'calculate');False;-0.04981292701049433
Sequence;200;2;('create', 'calculate', 'initialize');False;-0.04981292701049433
Sequence;200;2;('save', 'begin payment', 'finish payment');False;-0.04981292701049433
Sequence;200;2;('finish editing', 'finish editing', 'begin payment');False;-0.04981292701049433
Sequence;200;2;('calculate', 'initialize', 'calculate');False;-0.04981292701049433
Sequence;200;2;('finish pre-check', 'save', 'save');False;-0.04981292701049433
