approach;sample_size;repetition;trace_variants;deviating_traces;total_deviations;num_deviating_activities;fitness;time_partitioning;time_sampling;time_alignments
Longest;200;7;200;198;2492;34;0.8812881097560976;0.0;1.045269250869751;0.02559185028076172
Longest;200;8;200;198;2492;34;0.8812881097560976;0.0;1.0330517292022705;0.025811433792114258
Longest;200;9;200;198;2492;34;0.8812881097560976;0.0;1.0311353206634521;0.02504730224609375
Longest;300;0;300;298;3684;34;0.8821874000639591;0.0;1.0308451652526855;0.03550267219543457
Longest;300;1;300;298;3684;34;0.8821874000639591;0.0;1.0332937240600586;0.03408050537109375
Longest;300;2;300;298;3684;34;0.8821874000639591;0.0;1.031564712524414;0.03411865234375
Longest;300;3;300;298;3684;34;0.8821874000639591;0.0;1.0307114124298096;0.03452944755554199
Longest;300;4;300;298;3684;34;0.8821874000639591;0.0;1.0697035789489746;0.03516197204589844
Longest;300;5;300;298;3684;34;0.8821874000639591;0.0;1.0587084293365479;0.03741049766540527
Longest;300;6;300;298;3684;34;0.8821874000639591;0.0;1.029129981994629;0.034117937088012695
Longest;300;7;300;298;3684;34;0.8821874000639591;0.0;2.6564443111419678;0.037015438079833984
Longest;300;8;300;298;3684;34;0.8821874000639591;0.0;1.0483121871948242;0.03556489944458008
Longest;300;9;300;298;3684;34;0.8821874000639591;0.0;1.0366220474243164;0.035433053970336914
Longest;400;0;400;395;4905;34;0.8815932407966204;0.0;1.0396728515625;0.046758413314819336
Longest;400;1;400;395;4905;34;0.8815932407966204;0.0;1.0508947372436523;0.04335355758666992
Longest;400;2;400;395;4905;34;0.8815932407966204;0.0;1.036625862121582;0.04590296745300293
Longest;400;3;400;395;4905;34;0.8815932407966204;0.0;1.051934003829956;0.04471015930175781
Longest;400;4;400;395;4905;34;0.8815932407966204;0.0;1.0574352741241455;0.04950356483459473
Longest;400;5;400;395;4905;34;0.8815932407966204;0.0;1.0584239959716797;0.04492521286010742
Longest;400;6;400;395;4905;34;0.8815932407966204;0.0;1.0513477325439453;0.043851375579833984
Longest;400;7;400;395;4905;34;0.8815932407966204;0.0;1.0488333702087402;0.047130584716796875
Longest;400;8;400;395;4905;34;0.8815932407966204;0.0;1.0457103252410889;0.04455757141113281
Longest;400;9;400;395;4905;34;0.8815932407966204;0.0;1.0680992603302002;0.04411435127258301
Longest;500;0;500;494;5851;34;0.8862956197287108;0.0;1.045508623123169;0.052799224853515625
Longest;500;1;500;494;5851;34;0.8862956197287108;0.0;1.0394790172576904;0.0525360107421875
Longest;500;2;500;494;5851;34;0.8862956197287108;0.0;1.0365045070648193;0.053581953048706055
Longest;500;3;500;494;5851;34;0.8862956197287108;0.0;1.032017707824707;0.05347704887390137
Longest;500;4;500;494;5851;34;0.8862956197287108;0.0;1.0303475856781006;0.053458452224731445
Longest;500;5;500;494;5851;34;0.8862956197287108;0.0;1.0592412948608398;0.0551304817199707
Longest;500;6;500;494;5851;34;0.8862956197287108;0.0;1.070566177368164;0.053464651107788086
Longest;500;7;500;494;5851;34;0.8862956197287108;0.0;1.0352935791015625;0.0533909797668457
Longest;500;8;500;494;5851;34;0.8862956197287108;0.0;1.033379077911377;0.053490638732910156
Longest;500;9;500;494;5851;34;0.8862956197287108;0.0;1.0318248271942139;0.05638766288757324
Feature;100;0;96;95;336;26;0.9432911392405063;109.55533576011658;1.4799726009368896;0.003782510757446289
Feature;100;1;91;95;296;15;0.9470388262658794;107.97118377685547;1.5297691822052002;0.004148721694946289
Feature;100;2;92;97;301;27;0.9500994694960212;113.33711242675781;1.6841700077056885;0.0042591094970703125
Feature;100;3;93;96;291;27;0.9499311768754302;108.31434106826782;1.6784164905548096;0.0041027069091796875
Feature;100;4;95;95;270;21;0.9526232672398667;109.6950786113739;1.7049822807312012;0.004294633865356445
Feature;100;5;94;98;252;20;0.9560055865921788;109.68436050415039;1.6564850807189941;0.004063844680786133
Feature;100;6;97;94;313;23;0.9469940728196444;112.68215608596802;2.1465630531311035;0.004953145980834961
Feature;100;7;95;93;369;27;0.9399804814573846;111.40618228912354;1.8300554752349854;0.00433039665222168
Feature;100;8;88;97;296;24;0.9504353650368386;106.61155343055725;1.7783660888671875;0.004271984100341797
Feature;100;9;93;93;324;24;0.9461436170212766;109.3693494796753;1.7607319355010986;0.004475593566894531
Feature;200;0;176;187;633;33;0.9465416772232075;112.31458711624146;3.373202323913574;0.008183479309082031
Feature;200;1;186;191;701;32;0.941563854618206;107.26831698417664;3.532501220703125;0.008190393447875977
Feature;200;2;182;189;545;28;0.9528913475667733;104.48372173309326;3.073362350463867;0.007382631301879883
Feature;200;3;173;188;590;30;0.9510576524263791;111.21888637542725;3.4975571632385254;0.008326530456542969
Feature;200;4;184;190;577;28;0.9495981830887491;108.86866593360901;3.1645984649658203;0.008348703384399414
Feature;200;5;177;186;609;31;0.9492795869076373;109.26354002952576;3.352957010269165;0.008388280868530273
